Review ID,Run,Source,Topic,Sentiment,Head,Selected Content,Literal,Literal Type,Valid,Errors
211,,gt,Location,Positive,good_location,Liked everythingz close to airport and town,(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
211,,gt,Location,Negative,bad_location,half an hour walking to town,(no literals),,False,'half_an_hour_walking_to_town' is not of type 'object'
212,,gt,Staff,Positive,good_staff,Very friendly and helpful staff !,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
212,,gt,Facility,Positive,good_facility,Beautiful hotel,(no literals),,False,'beautiful_hotel' is not of type 'object'
212,,gt,Price,Positive,good_price,and very cheap,(no literals),,False,'very_cheap_price' is not of type 'object'
213,,gt,Food,Positive,good_food,"The food was very good,the chef is kind.",(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
213,,gt,Room,Negative,bad_room,In the bathroom smelled bad,(no literals),,False,'smelled_bad_bathroom' is not of type 'object'
214,,gt,Staff,Positive,good_staff,The hotell organised a taxi for me,(no literals),,False,'organised_taxi_hotell' is not of type 'object'
214,,gt,Check-in,Positive,good_check_in,I arrived late at night. The hotell made sure I could check in.,(no literals),,False,'could_check_in_hotell' is not of type 'object'
215,,gt,Room,Positive,good_room,clean and simple,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
216,,gt,Room,Positive,good_room,"the room is very clean，the bed is comfortable,",(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
216,,gt,Facility,Positive,good_facility,"the facilities are new,",(no literals),,False,'new_facilities' is not of type 'object'
218,,gt,Room,Positive,good_room,"Nice clean room, comfortable bed",(no literals),,False,json_parse_error: Extra data: line 1 column 12 (char 11)
219,,gt,Room,Positive,good_room,"very clean room, comfy beds, very nice showers. all freshly renovated.",(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
219,,gt,Location,Negative,bad_location,it is sometimes a bit noisy because of the air traffic,(no literals),,False,'bit_noisy_location' is not of type 'object'
220,,gt,Check-in,Positive,good_check_in,"Excellent communication on late check in process,",(no literals),,False,'excellent_communication_check_in_process' is not of type 'object'
220,,gt,Room,Positive,good_room,"airy and comfortable room, super fast wifi,",(no literals),,False,json_parse_error: Extra data: line 1 column 12 (char 11)
220,,gt,Location,Positive,good_location,"This hotel is only 4km from the airport. If travelling light you can walk it in 40 minutes, saving a rip off cab fare. Just off the b4 highway.",(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
220,,gt,Room,Negative,bad_room,TV very light on choice only news channel in English.,(no literals),,False,'light_on_choice_tv' is not of type 'object'
221,,gt,Check-in,Positive,good_check_in,We arrived later than planned due to flight issues but the owner was aware as he had tracked our flight;,(no literals),,False,'aware_owner' is not of type 'object'
221,,gt,Staff,Positive,good_staff,We arrived later than planned due to flight issues but the owner was aware as he had tracked our flight; despite being late we were offered food and drink in the bar which was most welcome. The staff were all friendly and welcoming - especially the restaurant owner.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
221,,gt,Facility,Positive,good_facility,despite being late we were offered food and drink in the bar which was most welcome.,(no literals),,False,'most_welcome_bar' is not of type 'object'
221,,gt,Room,Positive,good_room,The room was clean and an adequate size with a nice balcony.,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
221,,gt,Food,Positive,good_food,Breakfast was outstanding.,(no literals),,False,'outstanding_breakfast' is not of type 'object'
221,,gt,Room,Negative,bad_room,We could not turn on the mini fridge to cool our water bottles overnight ready for the following day.,(no literals),,False,'could_not_turn_on_mini_fridge' is not of type 'object'
222,,gt,Facility,Positive,good_facility,Its was a nice place clean,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
222,,gt,Room,Positive,good_room,and the room was nice,(no literals),,False,'nice_room' is not of type 'object'
223,,gt,Staff,Positive,good_staff,The indications at the desk were very helpful,(no literals),,False,'helpful_indications' is not of type 'object'
224,,gt,Staff,Positive,good_staff,Staff very friendly and very helpful.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
224,,gt,Room,Positive,good_room,Very comfortable nights sleep,(no literals),,False,'comfortable_nights_sleep' is not of type 'object'
224,,gt,Facility,Positive,good_facility,No complaints about the hotel.,(no literals),,False,'no_complaints_hotel' is not of type 'object'
224,,gt,Facility,Negative,bad_facility,Parking in the area is always possible but not necessarily the most convenient,(no literals),,False,'not_necessarily_the_most_convenient_parking' is not of type 'object'
226,,gt,Staff,Positive,good_staff,Excellent staff in this family driven hotel. Very helpful and pleasant people who speak perfect English and couldn't have been better -- all the way from the booking process and online dialog to putting us on a taxi to the airport!,(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
226,,gt,Room,Positive,good_room,"Rooms and hotel in general are very clean, aircon modern and quiet, and room service is also excellent. ""Plenty of electricity outlets in the room, also by the bed, but remember the UK-adapter to use standard EU-plugs ;-)
  The double bed, although nothing fancy, was probably the best hotel bed we've slept in ... ever!!!""",(no literals),,False,json_parse_error: Extra data: line 1 column 14 (char 13)
226,,gt,Room,Negative,bad_room,"although nothing fancy, there is not much extra in this hotel or in the room. The small fridge in the room was warm (turned off) upon arrival and completely empty, and no local shop/kiosk nearby to fill it up. One small bottle of water upon arrival to double room feels a little poor. Would gladly have paid those 2€ more per day to have 2 bottles initially and being refilled daily with room service. A couple of cents more, to have even tea on the small welcome tray ;-) Bathroom floor gets completely wet when (carefully) showering, as only half a glass wall covers the shower. 
  - Bed frame has very sharp/hard corners, and it's easy to get hurt. Apply baby safety corners?",(no literals),,False,json_parse_error: Extra data: line 1 column 23 (char 22)
226,,gt,Location,Negative,bad_location,"The small fridge in the room was warm (turned off) upon arrival and completely empty, and no local shop/kiosk nearby to fill it up.",(no literals),,False,'no_local_shop/kiosk_nearby' is not of type 'object'
226,,gt,Food,Positive,good_food,"Except excellent staff/owners and an ok restaurant,",(no literals),,False,'ok_restaurant' is not of type 'object'
226,,gt,Facility,Negative,bad_facility,"Veranda door and main door doesn't close entirely tight so main door slams in the night when it's windy. However fixable in MacGyver way using the bed cover and a tea spoon, although a professional seal attached to the door frame would probably be a better fix long-term ;-), Beach towel services would also have been nice and useful, to avoid using lots of space/weight in baggage.",(no literals),,False,json_parse_error: Extra data: line 1 column 36 (char 35)
227,,gt,Facility,Positive,good_facility,Very clean and fresh.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
227,,gt,Room,Positive,good_room,Perfect room for family.,(no literals),,False,'perfect_room' is not of type 'object'
227,,gt,Location,Positive,good_location,Close to airport.,(no literals),,False,'close_to_airport' is not of type 'object'
227,,gt,Staff,Positive,good_staff,Very kind hosts made late check in simple.,(no literals),,False,'kind_hosts' is not of type 'object'
227,,gt,Check-in,Positive,good_check_in,Very kind hosts made late check in simple.,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
228,,gt,Staff,Positive,good_staff,"the Cyprus hospitality at the highest level. Feel at home in 1 minute with owners welcoming you with a big smile., hospitality",(no literals),,False,json_parse_error: Extra data: line 1 column 28 (char 27)
228,,gt,Location,Positive,good_location,"the location is convenient, quiet",(no literals),,False,json_parse_error: Extra data: line 1 column 22 (char 21)
228,,gt,Room,Positive,good_room,and the room had a big balcony,(no literals),,False,'big_balcony' is not of type 'object'
229,,gt,Staff,Positive,good_staff,Exceptionally friendly service of hotel and restarant in same building. Attention and service superb.,(no literals),,False,json_parse_error: Extra data: line 1 column 33 (char 32)
230,,gt,Room,Positive,good_room,clean,(no literals),,False,'clean_room' is not of type 'object'
230,,gt,Price,Positive,good_price,and very good value,(no literals),,False,'good_value' is not of type 'object'
231,,gt,Staff,Positive,good_staff,"very friendly staff,",(no literals),,False,'friendly_staff' is not of type 'object'
231,,gt,Room,Positive,good_room,rooms were clean,(no literals),,False,'clean_rooms' is not of type 'object'
231,,gt,Location,Positive,good_location,and ideally situated for the airport,(no literals),,False,'ideally_situated_airport' is not of type 'object'
232,,gt,Location,Positive,good_location,"Great location for a late flight,",(no literals),,False,'great_location' is not of type 'object'
232,,gt,Room,Positive,good_room,everything was clean and nice in the room.,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
232,,gt,Check-in,Positive,good_check_in,We arrived late and got great instructions on how to get in on our own.,(no literals),,False,'great_instructions' is not of type 'object'
232,,gt,Food,Positive,good_food,"Terrific late breakfast at the café downstairs, the manager catered to our every need",(no literals),,False,'terrific_late_breakfast' is not of type 'object'
232,,gt,Price,Positive,good_price,Great for the price and our purpose of a late night flight arrival,(no literals),,False,'great_price' is not of type 'object'
233,,gt,Facility,Positive,good_facility,"Beautiful property, super clean,",(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
233,,gt,Room,Positive,good_room,rooms where really spacious and fresh and clean.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
233,,gt,Food,Positive,good_food,Breakfast was amazing in a beautiful setting and the management are wonderful. a little far from local shop but have everything we need in the cafe.,(no literals),,False,'amazing_breakfast' is not of type 'object'
233,,gt,Location,Negative,bad_location,a little far from local shop but have everything we need in the cafe.,(no literals),,False,'little_far_from_local_shop' is not of type 'object'
234,,gt,Location,Positive,good_location,"great location for bars, restaurants and beach",(no literals),,False,'great_location' is not of type 'object'
234,,gt,Price,Positive,good_price,at a very good rate for the excellent standard of accommodation,(no literals),,False,'very_good_rate' is not of type 'object'
235,,gt,Location,Positive,good_location,Great location,(no literals),,False,'great_location' is not of type 'object'
235,,gt,Staff,Positive,good_staff,"with very welcoming staff,",(no literals),,False,'welcoming_staff' is not of type 'object'
235,,gt,Room,Positive,good_room,and very clean,(no literals),,False,'clean_room' is not of type 'object'
236,,gt,Facility,Positive,good_facility,Modern hotel with good facilities.,(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
236,,gt,Room,Positive,good_room,"Although small, the room was comfortable. However, the bathroom was a good size and well appointed.",(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
236,,gt,Food,Positive,good_food,Breakfast as an extra was good.,(no literals),,False,'good_breakfast' is not of type 'object'
236,,gt,Location,Positive,good_location,"The hotel is about 100m from the 425 bus route which runs to the airport, about 10 minutes away.",(no literals),,False,json_parse_error: Extra data: line 1 column 22 (char 21)
237,,gt,Room,Positive,good_room,clean and comfortable,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
238,,gt,Location,Positive,good_location,close to the airport,(no literals),,False,'close_to_airport' is not of type 'object'
238,,gt,Room,Negative,bad_room,"stingy smell from the bathroom
  quite small room",(no literals),,False,json_parse_error: Extra data: line 1 column 24 (char 23)
239,,gt,Room,Positive,good_room,Light and airy and clean room.,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
239,,gt,Location,Positive,good_location,Not far from the sea.,(no literals),,False,'not_far_from_sea' is not of type 'object'
239,,gt,Facility,Negative,bad_facility,There should be a safety strip on the step to each floor coming up the stairs. You are unaware of it and could possibly trip as I did.,(no literals),,False,'no_safety_strip_step' is not of type 'object'
240,,gt,Staff,Positive,good_staff,Thank you so much for a very warm welcome and comfortable stay. The hotel manager was reachable at all times due to my flight times and further delays. I couldn't have asked for more informative and reassuring service. 5 star service!,(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
240,,gt,Room,Positive,good_room,Thank you so much for a very warm welcome and comfortable stay. Most importantly it is very clean!,(no literals),,False,json_parse_error: Extra data: line 1 column 20 (char 19)
240,,gt,Location,Positive,good_location,The location is very nice of this hotel due to such close proximity to the beach and restaurants.,(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
241,,gt,Room,Positive,good_room,spacious room and minifridge; large bathroom; very clean and comfy bed and lovely little balcony;,(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
241,,gt,Staff,Positive,good_staff,staff was very friendly and lend me an adaptor several times.,(no literals),,False,'friendly_staff' is not of type 'object'
241,,gt,Location,Positive,good_location,i didnt want to be in the center so for me the location was perfect! walking distance to airport and close to the more luxurious beach strip with delicious restaurants.,(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
241,,gt,Room,Negative,bad_room,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all,",(no literals),,False,json_parse_error: Extra data: line 1 column 37 (char 36)
241,,gt,Price,Negative,bad_price,"for the price that it was, it only had some random unlabeled shampoo dispenser attached to the shower wall. dont know if it was body or hair shampoo but it wasnt very nice at all, and seemed a little cheap considering the hotel cost.",(no literals),,False,'little_cheap_hotel_cost' is not of type 'object'
242,,gt,Room,Positive,good_room,"Very clean, comfortable and pleasant!",(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
242,,gt,Staff,Positive,good_staff,The staff were very accommodating and kind.,(no literals),,False,json_parse_error: Extra data: line 1 column 22 (char 21)
243,,gt,Facility,Positive,good_facility,Very modern clean beautifully kept hotel,(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
243,,gt,Location,Positive,good_location,near beaches and restaurants,(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
245,,gt,Facility,Positive,good_facility,We booked this hotel last minute and we were extremely happy with the service.,(no literals),,False,'happy_with_service' is not of type 'object'
245,,gt,Staff,Positive,good_staff,"They have great staff, are very welcoming",(no literals),,False,json_parse_error: Extra data: line 1 column 14 (char 13)
245,,gt,Food,Positive,good_food,and the restaurant at floor level is awesome - Richard is a great chef and his friendliness will make you want to extend your vacation for sure. We felt like we were part of their community and this is due to their opennes.,(no literals),,False,json_parse_error: Extra data: line 1 column 21 (char 20)
245,,gt,Room,Positive,good_room,"The room was extremely clean and their room service makes sure to keep it this way,",(no literals),,False,'clean_room' is not of type 'object'
246,,gt,Staff,Positive,good_staff,The owners were very friendly and helpful.,(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
246,,gt,Facility,Positive,good_facility,"The hotel is small, which we liked,",(no literals),,False,'small_hotel' is not of type 'object'
246,,gt,Location,Positive,good_location,and is about 10 minutes from the airport.,(no literals),,False,'10_minutes_from_airport' is not of type 'object'
246,,gt,Room,Positive,good_room,"The rooms were a nice size, very clean, and modern. We had both a family room and a double room, and they were perfect for our quick stay.",(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
246,,gt,Location,Negative,bad_location,"The taxi driver had a hard time finding it to drop us off, as it’s amongst several apartment buildings on a small side street. That’s the only negative. The location is a bit hard to find. The taxi drivers GPS had trouble finding it, but eventually we did. It’s amongst several apartment buildings on a small side street.",(no literals),,False,json_parse_error: Extra data: line 1 column 24 (char 23)
246,,gt,Food,Positive,good_food,"We also had dinner there, and the food was very good and the chef was very friendly.",(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
247,,gt,Room,Positive,good_room,cleanliness,(no literals),,False,'cleanliness_room' is not of type 'object'
248,,gt,Staff,Positive,good_staff,"Staff super kind, professional, polite and helpful.",(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
248,,gt,Room,Positive,good_room,"Bed was soooooooo comfortable,",(no literals),,False,'comfortable_bed' is not of type 'object'
248,,gt,Room,Negative,bad_room,"Lack of decent TV channels, only in the evening (past 9 pm) you can actually find something to watch. There are only ~10 channels, half in Greek and half in Russian, and maybe one or two in English (in the evenings)",(no literals),,False,'lack_of_decent_tv_channels' is not of type 'object'
250,,gt,Location,Positive,good_location,The location allowed us to walk to the beach and restaurants.,(no literals),,False,json_parse_error: Extra data: line 1 column 25 (char 24)
250,,gt,Staff,Positive,good_staff,"The family that runs the hotel was incredibly friendly and very, very nice.",(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
250,,gt,Room,Positive,good_room,"The rooms, lobby and restaurant were lovely; exceedlingly modern, and comfortable.",(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
250,,gt,Food,Positive,good_food,"The rooms, lobby and restaurant were lovely; exceedlingly modern, and comfortable. We ate dinner at the hotel because we were so impressed with ""chef Richard"" and the food was fabulous.",(no literals),,False,json_parse_error: Extra data: line 1 column 20 (char 19)
250,,gt,Facility,Positive,good_facility,"The rooms, lobby and restaurant were lovely; exceedlingly modern, and comfortable.",(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
251,,gt,Staff,Positive,good_staff,friendly staff,(no literals),,False,'friendly_staff' is not of type 'object'
252,,gt,Room,Positive,good_room,Exceptionally clean and brand new.,(no literals),,False,json_parse_error: Extra data: line 1 column 27 (char 26)
252,,gt,Facility,Positive,good_facility,Exceptionally clean and brand new.,(no literals),,False,json_parse_error: Extra data: line 1 column 31 (char 30)
252,,gt,Food,Positive,good_food,Breakfast was freshly made and delicious.,(no literals),,False,json_parse_error: Extra data: line 1 column 25 (char 24)
252,,gt,Staff,Positive,good_staff,Everyone very friendly,(no literals),,False,'friendly_everyone' is not of type 'object'
253,,gt,Room,Positive,good_room,cleanliness and quietness,(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
253,,gt,Location,Positive,good_location,cleanliness and quietness,(no literals),,False,json_parse_error: Extra data: line 1 column 23 (char 22)
254,,gt,Facility,Positive,good_facility,Wonderful modern family run small hotel.,(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
254,,gt,Location,Positive,good_location,It’s very close to the airport which worked for us.,(no literals),,False,'close_to_airport' is not of type 'object'
254,,gt,Room,Positive,good_room,"The rooms are spotless, the shower fantastic. The pictures are very true to life.",(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
254,,gt,Staff,Positive,good_staff,The family were so helpful.,(no literals),,False,'helpful_family' is not of type 'object'
255,,gt,Facility,Positive,good_facility,"Very cozy, modern, clean hotel close to the airport.",(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
255,,gt,Location,Positive,good_location,"Very cozy, modern, clean hotel close to the airport. The location is super convenient, only few steps from the beach.",(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
255,,gt,Staff,Positive,good_staff,The staff is super friendly and attentive.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
255,,gt,Room,Positive,good_room,The room is spacious and new.,(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
256,,gt,Room,Positive,good_room,clean and modern,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
257,,gt,Facility,Positive,good_facility,"Very modern, clean hotel",(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
257,,gt,Location,Positive,good_location,"Great location, quiet",(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
257,,gt,Staff,Positive,good_staff,Lovely staff,(no literals),,False,'lovely_staff' is not of type 'object'
258,,gt,Facility,Positive,good_facility,"Great accommodation,",(no literals),,False,'great_hotel' is not of type 'object'
258,,gt,Staff,Positive,good_staff,"wonderful staff,",(no literals),,False,'wonderful_staff' is not of type 'object'
258,,gt,Food,Positive,good_food,"delicious food, tranquility!",(no literals),,False,'delicious_food' is not of type 'object'
259,,gt,Location,Positive,good_location,excellent location near airport then easy drive into larnaca.,(no literals),,False,json_parse_error: Extra data: line 1 column 21 (char 20)
259,,gt,Staff,Positive,good_staff,very friendly and helpful staff.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
259,,gt,Room,Negative,bad_room,only thing was the bathroom floor got wet from the shower and became very slippery. needs two foot towels rather than just one.,(no literals),,False,json_parse_error: Extra data: line 1 column 21 (char 20)
260,,gt,Staff,Positive,good_staff,"Friendly staff,",(no literals),,False,'friendly_staff' is not of type 'object'
260,,gt,Food,Positive,good_food,delicious breakfast.,(no literals),,False,'delicious_breakfast' is not of type 'object'
260,,gt,Room,Positive,good_room,Very comfortable beds.,(no literals),,False,'comfortable_beds' is not of type 'object'
260,,gt,Location,Positive,good_location,10 mins walk to Mackenzie Beach and 40 mins (3 km) walk to downtown on a nice promenade.,(no literals),,False,json_parse_error: Extra data: line 1 column 34 (char 33)
261,,gt,Room,Positive,good_room,Everything was clean and cozy.,(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
261,,gt,Facility,Positive,good_facility,Everything was clean and cozy.,(no literals),,False,json_parse_error: Extra data: line 1 column 19 (char 18)
262,,gt,Room,Positive,good_room,"Clean, We slept well in a comfy clean bed",(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
262,,gt,Staff,Positive,good_staff,"great attentive staff, The staff could not be more helpful and showed us to a really nice room with a balcony over the front of the hotel, before they arranged a car for us to get back to the airport to collect our hire car.",(no literals),,False,json_parse_error: Extra data: line 1 column 14 (char 13)
262,,gt,Location,Positive,good_location,The hotel was close to the airport - 6 minutes by taxi (€20) - and we arrived late.,(no literals),,False,'close_to_the_airport' is not of type 'object'
262,,gt,Food,Positive,good_food,and had a terrific breakfast on the terrace,(no literals),,False,'terrific_breakfast' is not of type 'object'
263,,gt,Room,Positive,good_room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
264,,gt,Staff,Positive,good_staff,Friendly staff.,(no literals),,False,'friendly_staff' is not of type 'object'
264,,gt,Room,Positive,good_room,clean and comfortable beds.,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
265,,gt,Staff,Positive,good_staff,Very warm welcome,(no literals),,False,'warm_welcome' is not of type 'object'
265,,gt,Room,Positive,good_room,and very clean and comfortable-,(no literals),,False,json_parse_error: Extra data: line 1 column 13 (char 12)
265,,gt,Price,Positive,good_price,as good a hotel as I’ve stayed at for £50 a night.,(no literals),,False,'good_hotel' is not of type 'object'
266,,gt,Room,Positive,good_room,it’s clean,(no literals),,False,'clean_it' is not of type 'object'
266,,gt,Staff,Positive,good_staff,and very nice crew,(no literals),,False,'nice_crew' is not of type 'object'
267,,gt,Staff,Positive,good_staff,Helpful staff arranged a taxi for us from the airport to the hotel.,(no literals),,False,'helpful_staff' is not of type 'object'
267,,gt,Facility,Positive,good_facility,The hotel was basic but clean and comfortable.,(no literals),,False,json_parse_error: Extra data: line 1 column 14 (char 13)
268,,gt,Facility,Positive,good_facility,La Veranda has been recently refurbished,(no literals),,False,'recently_refurbished_la_veranda' is not of type 'object'
268,,gt,Room,Positive,good_room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
268,,gt,Location,Positive,good_location,Easy walk to Mackenzie Beach and short journey from airport.,(no literals),,False,json_parse_error: Extra data: line 1 column 31 (char 30)
268,,gt,Food,Positive,good_food,"Good breakfast available if required,",(no literals),,False,'good_breakfast' is not of type 'object'
268,,gt,Staff,Positive,good_staff,staff extremely helpful and friendly.,(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
269,,gt,Room,Positive,good_room,"clean,",(no literals),,False,'clean_room' is not of type 'object'
269,,gt,Staff,Positive,good_staff,"super friendly,",(no literals),,False,'super_friendly_staff' is not of type 'object'
270,,gt,Facility,Positive,good_facility,It was easy at the time to park car outside.,(no literals),,False,'easy_to_park_car' is not of type 'object'
270,,gt,Room,Positive,good_room,"Clean rooms,",(no literals),,False,'clean_rooms' is not of type 'object'
270,,gt,Staff,Positive,good_staff,helpful staff.,(no literals),,False,'helpful_staff' is not of type 'object'
271,,gt,Location,Positive,good_location,Location very convenient. Near the beach and the Restaurants. Public Bus station at 30 meters from the hotel. Also very close to the airport.,(no literals),,False,json_parse_error: Extra data: line 1 column 22 (char 21)
272,,gt,Facility,Positive,good_facility,La Veranda Hotel is very comfortable and clean.,(no literals),,False,json_parse_error: Extra data: line 1 column 20 (char 19)
272,,gt,Staff,Positive,good_staff,The staff is very nice,(no literals),,False,'nice_staff' is not of type 'object'
272,,gt,Food,Positive,good_food,The Breakfast is so delicious,(no literals),,False,'delicious_Breakfast' is not of type 'object'
272,,gt,Location,Positive,good_location,Great location !! Near Mackenzie beach and very close to the center.,(no literals),,False,json_parse_error: Extra data: line 1 column 17 (char 16)
274,,gt,Staff,Positive,good_staff,"Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help!",(no literals),,False,json_parse_error: Extra data: line 1 column 26 (char 25)
275,,gt,Room,Positive,good_room,"The rooms were clean, very comfortable,",(no literals),,False,json_parse_error: Extra data: line 1 column 14 (char 13)
275,,gt,Staff,Positive,good_staff,and the staff was amazing. They went over and beyond to help make my stay enjoyable.,(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
276,,gt,Staff,Positive,good_staff,"friendly staff who allow you to check in the early hours of morning ,",(no literals),,False,'friendly_staff' is not of type 'object'
276,,gt,Check-in,Positive,good_check_in,"friendly staff who allow you to check in the early hours of morning ,",(no literals),,False,'friendly_staff' is not of type 'object'
276,,gt,Location,Positive,good_location,45 min walk to airport,(no literals),,False,json_parse_error: Expecting value: line 1 column 1 (char 0)
276,,gt,Room,Negative,bad_room,locks on windows didn’t seem secure,(no literals),,False,'not_secure_locks_on_windows' is not of type 'object'
277,,gt,Staff,Positive,good_staff,"The staff is always very helpful, exceptional!",(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
277,,gt,Room,Negative,bad_room,"Wanted to have in the shower shampoo, body soap and hair conditioner. The staff explained that the dispancer in the shower holds 3 in 1. Really?!",(no literals),,False,'3_in_1_dispancer' is not of type 'object'
278,,gt,Staff,Positive,good_staff,"The staff were wonderful, so friendly and welcoming",(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
278,,gt,Food,Positive,good_food,and the food was superb.,(no literals),,False,'superb_food' is not of type 'object'
278,,gt,Facility,Positive,good_facility,The hotel was clean,(no literals),,False,'clean_hotel' is not of type 'object'
278,,gt,Location,Positive,good_location,and easy for the airport.,(no literals),,False,'easy_for_the_airport' is not of type 'object'
279,,gt,Facility,Positive,good_facility,The hotel is in a residential neighborhood of apartments and is modern.,(no literals),,False,'modern_hotel' is not of type 'object'
279,,gt,Room,Positive,good_room,The bed linens were wonderful and the mattress was neither too hard or soft.,(no literals),,False,json_parse_error: Extra data: line 1 column 23 (char 22)
279,,gt,Food,Negative,bad_food,Breakfast is not included in the hotel cost. (no menu - you get whatever is served).,(no literals),,False,json_parse_error: Extra data: line 1 column 25 (char 24)
279,,gt,Food,Positive,good_food,"However, there is small restaurant within the hotel lobby that charged $10 euros for a very nice hot breakfast",(no literals),,False,'nice_hot_breakfast' is not of type 'object'
279,,gt,Location,Positive,good_location,The hotel is in a residential neighborhood of apartments and is modern. The hotel is approx 10 minute drive from the airport and 20 minute drive from the historical area.,(no literals),,False,json_parse_error: Extra data: line 1 column 15 (char 14)
280,,gt,Room,Positive,good_room,"Very smart, modern rooms and everything you need. Family feel and very friendly. Having a family suite was a big bonus and lots of space.",(no literals),,False,json_parse_error: Extra data: line 1 column 14 (char 13)
280,,gt,Location,Negative,bad_location,Immediate location wasn’t inspiring but lovely restaurants very close in the sea front and handy for Limassol and airport.,(no literals),,False,'wasn’t_inspiring_location' is not of type 'object'
280,,gt,Location,Positive,good_location,Immediate location wasn’t inspiring but lovely restaurants very close in the sea front and handy for Limassol and airport.,(no literals),,False,json_parse_error: Extra data: line 1 column 21 (char 20)
281,,gt,Location,Positive,good_location,This hotel is in a great location for the airport and restaurants.,(no literals),,False,'great_location' is not of type 'object'
281,,gt,Staff,Positive,good_staff,"The owner and staff are so welcoming and helpful. Taking time to print off flight documentation, booking taxis and even when my flight was cancelled, I was able to keep my room for longer without a problem.",(no literals),,False,json_parse_error: Extra data: line 1 column 18 (char 17)
282,,gt,Facility,Positive,good_facility,"Very nice hotel,",(no literals),,False,'nice_hotel' is not of type 'object'
282,,gt,Location,Positive,good_location,"close to the beach, but situated in a quiet place",(no literals),,False,json_parse_error: Extra data: line 1 column 21 (char 20)
282,,gt,Staff,Positive,good_staff,"Helpful, friendly staff.",(no literals),,False,json_parse_error: Extra data: line 1 column 16 (char 15)
