Review ID,Run,Valid,Topics Present,Errors
280,3,True,"Room, Location, Facility",
281,1,True,"Staff, Location",
281,2,True,"Staff, Location",
281,3,True,"Staff, Location",
282,1,True,"Staff, Location, Food",
282,2,True,"Staff, Location, Food",
282,3,True,"Staff, Location, Food",
283,1,True,Staff,
283,2,True,Staff,
283,3,True,Staff,
284,1,True,"Room, Staff, Location",
284,2,True,"Room, Staff, Location",
284,3,True,"Room, Staff, Location",
285,1,True,Room,
285,2,True,Room,
285,3,True,Room,
286,1,True,Location,
286,2,True,Location,
286,3,True,Location,
287,1,True,"Room, Price",
287,2,True,"Room, Price",
287,3,True,"Room, Price",
288,1,True,"Staff, Location, Food",
288,2,True,"Staff, Location, Food",
288,3,True,"Staff, Location, Food",
289,1,True,"Room, Location, Taxi-issue",
289,2,True,"Room, Location, Taxi-issue",
289,3,True,"Room, Location, Taxi-issue",
290,1,True,"Room, Staff, Location, Food, Facility",
290,2,True,"Room, Staff, Location, Food, Facility",
290,3,True,"Room, Staff, Location, Food, Facility",
291,1,True,"Staff, Location",
291,2,True,"Staff, Location",
291,3,True,"Staff, Location",
292,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
292,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
292,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
293,1,True,Staff,
293,2,True,Staff,
293,3,True,Staff,
294,1,True,Off,
294,2,True,Off,
294,3,True,Off,
295,1,True,"Room, Staff, Location, Food, Facility",
295,2,True,"Room, Staff, Location, Food, Facility",
295,3,True,"Room, Staff, Location, Food, Facility",
296,1,True,Off,
296,2,True,Off,
296,3,True,Off,
297,1,True,"Room, Facility",
297,2,True,"Room, Facility",
297,3,True,"Room, Facility",
298,1,True,"Room, Staff, Location",
298,2,True,"Room, Staff, Location",
298,3,True,"Room, Staff, Location",
299,1,True,"Room, Staff, Location",
299,2,True,"Room, Staff, Location",
299,3,True,"Room, Staff, Location",
300,1,True,"Room, Staff, Location, Food, Price, Facility",
300,2,True,"Room, Staff, Location, Food, Price, Facility",
300,3,True,"Room, Staff, Location, Food, Price, Facility",
301,1,True,Staff,
301,2,True,Staff,
301,3,True,Staff,
302,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
302,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
302,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
303,1,True,"Room, Staff",
303,2,True,"Room, Staff",
303,3,True,"Room, Staff",
304,1,True,"Room, Staff, Location",
304,2,True,"Room, Staff, Location",
304,3,True,"Room, Staff, Location",
305,1,True,"Staff, Food",
305,2,True,"Staff, Food",
305,3,True,"Staff, Food",
306,1,True,Staff,
306,2,True,Staff,
306,3,True,Staff,
307,1,True,Taxi-issue,
307,2,True,Taxi-issue,
307,3,True,Taxi-issue,
308,1,True,Staff,
308,2,True,Staff,
308,3,True,Staff,
309,1,True,Staff,
309,2,True,Staff,
309,3,True,Staff,
310,1,True,"Location, Food, Check-out",
310,2,True,"Location, Food, Check-out",
310,3,True,"Location, Food, Check-out",
311,1,True,"Room, Staff, Off",
311,2,True,"Room, Staff, Facility, Off",
311,3,True,"Room, Staff, Facility, Off",
312,1,True,"Staff, Location, Food, Facility",
312,2,True,"Staff, Location, Food, Facility",
312,3,True,"Staff, Location, Food, Facility",
313,1,True,"Staff, Price, Facility",
313,2,True,"Staff, Price, Facility",
313,3,True,"Staff, Price, Facility",
314,1,True,"Check-in, Check-out",
314,2,True,"Check-in, Check-out",
314,3,True,"Check-in, Check-out",
315,1,True,Staff,
315,2,True,Staff,
315,3,True,Staff,
316,1,True,"Room, Staff, Location, Facility",
316,2,True,"Room, Staff, Location, Facility",
316,3,True,"Room, Staff, Location, Facility",
317,1,True,Off,
317,2,True,Off,
317,3,True,Off,
318,1,True,"Room, Staff, Location, Facility",
318,2,True,"Room, Staff, Location, Facility",
318,3,True,"Room, Staff, Location, Facility",
319,1,True,"Room, Staff",
319,2,True,"Room, Staff",
319,3,True,"Room, Staff",
320,1,True,"Room, Location",
320,2,True,"Room, Location",
320,3,True,"Room, Location",
321,1,True,Off,
321,2,True,Off,
321,3,True,Off,
322,1,True,"Room, Location, Check-in",
322,2,True,"Room, Location, Check-in",
322,3,True,"Room, Location, Check-in",
323,1,True,"Room, Staff, Location, Price, Facility",
323,2,True,"Room, Staff, Location, Price, Facility",
323,3,True,"Room, Staff, Location, Price, Facility",
324,1,True,"Room, Staff, Location",
324,2,True,"Room, Staff, Location",
324,3,True,"Room, Staff, Location",
325,1,True,"Room, Staff, Location",
325,2,True,"Room, Staff, Location",
325,3,True,"Room, Staff, Location",
326,1,True,Room,
326,2,True,Room,
326,3,True,Room,
327,1,True,"Staff, Location",
327,2,True,"Staff, Location",
327,3,True,"Staff, Location",
328,1,True,"Room, Location, Facility",
328,2,True,"Room, Location, Facility",
328,3,True,"Room, Location, Facility",
329,1,True,Off,
329,2,True,Off,
329,3,True,Off,
330,1,True,"Staff, Food",
330,2,True,"Staff, Food",
330,3,True,"Staff, Food",
331,1,True,Off,
331,2,True,Off,
331,3,True,Off,
332,1,True,"Room, Staff, Price, Taxi-issue",
332,2,True,"Room, Staff, Price, Taxi-issue",
332,3,True,"Room, Staff, Price, Taxi-issue",
333,1,True,"Room, Food",
333,2,True,"Room, Food",
333,3,True,"Room, Food",
334,1,True,"Staff, Location",
334,2,True,"Staff, Location",
334,3,True,"Staff, Location",
335,1,True,Off,
335,2,True,Off,
335,3,True,Off,
336,1,True,"Room, Staff, Food",
336,2,True,"Room, Staff, Food",
336,3,True,"Room, Staff, Food",
337,1,True,"Room, Facility, Off",
337,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 210)
337,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 210)
338,1,True,"Room, Staff, Location, Price, Facility, Off",
338,2,True,"Room, Staff, Location, Price, Facility, Off",
338,3,True,"Room, Staff, Location, Price, Facility, Off",
339,1,True,"Room, Staff, Food",
339,2,True,"Room, Staff, Food",
339,3,True,"Room, Staff, Food",
340,1,True,"Room, Location, Price",
340,2,True,"Room, Location, Price",
340,3,True,"Room, Location, Price",
341,1,True,Location,
341,2,True,Location,
341,3,True,Location,
342,1,True,Staff,
342,2,True,Staff,
342,3,True,Staff,
343,1,True,Staff,
343,2,True,Staff,
343,3,True,Staff,
344,1,True,"Room, Staff, Location, Facility, Off",
344,2,True,"Room, Staff, Location, Facility, Off",
344,3,True,"Room, Staff, Location, Facility, Off",
345,1,True,(none),
345,2,True,(none),
345,3,True,(none),
346,1,True,Taxi-issue,
346,2,True,Taxi-issue,
346,3,True,Taxi-issue,
347,1,True,"Room, Staff, Location",
347,2,True,"Room, Staff, Location",
347,3,True,"Room, Staff, Location",
348,1,True,"Staff, Food, Facility",
348,2,True,"Staff, Food, Facility",
348,3,True,"Staff, Food, Facility",
349,1,True,"Room, Staff, Location",
349,2,True,"Room, Staff, Location",
349,3,True,"Room, Staff, Location",
350,1,True,"Room, Staff, Facility, Off",
350,2,True,"Room, Staff, Facility, Off",
350,3,True,"Room, Staff, Facility, Off",
351,1,True,"Room, Location",
351,2,True,"Room, Location",
351,3,True,"Room, Location",
352,1,True,Room,
352,2,True,Room,
352,3,True,Room,
353,1,True,"Room, Staff, Location, Facility",
353,2,True,"Room, Staff, Location, Facility",
353,3,True,"Room, Staff, Location, Facility",
354,1,True,Staff,
354,2,True,Staff,
354,3,True,Staff,
355,1,True,"Location, Food, Off",
355,2,True,"Location, Food, Off",
355,3,True,"Location, Food, Off",
356,1,True,Staff,
356,2,True,Staff,
356,3,True,Staff,
357,1,True,Staff,
357,2,True,Staff,
357,3,True,Staff,
358,1,True,"Location, Off",
358,2,True,"Location, Off",
358,3,True,"Location, Off",
359,1,True,Location,
359,2,True,Location,
359,3,True,Location,
360,1,True,Off,
360,2,True,Off,
360,3,True,Off,
361,1,True,Location,
361,2,True,Location,
361,3,True,Location,
362,1,True,"Room, Staff, Location, Food",
362,2,True,"Room, Staff, Location, Food",
362,3,True,"Room, Staff, Location, Food",
363,1,True,Staff,
363,2,True,Staff,
363,3,True,Staff,
364,1,True,Location,
364,2,True,Location,
364,3,True,Location,
365,1,True,Check-in,
365,2,True,Check-in,
365,3,True,Check-in,
366,1,True,"Food, Price",
366,2,True,"Food, Price",
366,3,True,"Food, Price",
367,1,True,"Room, Staff, Location",
367,2,True,"Room, Staff, Location",
367,3,True,"Room, Staff, Location",
368,1,True,"Location, Off",
368,2,True,"Location, Off",
368,3,True,"Location, Off",
369,1,True,"Staff, Location, Food",
369,2,True,"Staff, Location, Food",
369,3,True,"Staff, Location, Food",
370,1,True,"Room, Location, Facility, Off",
370,2,True,"Room, Location, Facility, Off",
370,3,True,"Room, Location, Facility, Off",
371,1,True,Staff,
371,2,True,Staff,
371,3,True,Staff,
372,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 217)
372,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 217)
372,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 217)
373,1,True,"Staff, Location, Food",
373,2,True,"Staff, Location, Food",
373,3,True,"Staff, Location, Food",
374,1,True,"Room, Location, Facility",
374,2,True,"Room, Location, Facility",
374,3,True,"Room, Location, Facility",
375,1,True,"Room, Staff, Location, Food",
375,2,True,"Room, Staff, Location, Food",
375,3,True,"Room, Staff, Location, Food",
376,1,True,"Location, Food",
376,2,True,"Location, Food",
376,3,True,"Location, Food",
377,1,True,"Room, Staff, Location, Food",
377,2,True,"Room, Staff, Location, Food",
377,3,True,"Room, Staff, Location, Food",
378,1,True,"Room, Staff, Food",
378,2,True,"Room, Staff, Food",
378,3,True,"Room, Staff, Food",
379,1,True,"Room, Staff, Taxi-issue",
379,2,True,"Room, Staff, Taxi-issue",
379,3,True,"Room, Staff, Taxi-issue",
380,1,True,"Room, Staff, Location, Food",
380,2,True,"Room, Staff, Location, Food",
380,3,True,"Room, Staff, Location, Food",
381,1,True,"Staff, Location, Facility",
381,2,True,"Staff, Location, Facility",
381,3,True,"Staff, Location, Facility",
382,1,True,"Room, Staff, Location, Facility",
382,2,True,"Room, Staff, Location, Facility",
382,3,True,"Room, Staff, Location, Facility",
383,1,True,"Staff, Facility",
383,2,True,"Staff, Facility",
383,3,True,"Staff, Facility",
384,1,True,Staff,
384,2,True,Staff,
384,3,True,Staff,
385,1,True,(none),
385,2,True,(none),
385,3,True,(none),
386,1,True,"Room, Staff, Facility",
386,2,True,"Room, Staff, Facility",
386,3,True,"Room, Staff, Facility",
387,1,True,"Room, Staff, Off",
387,2,True,"Room, Staff, Off",
387,3,True,"Room, Staff, Off",
388,1,True,"Location, Off",
388,2,True,"Location, Off",
388,3,True,"Location, Off",
389,1,True,"Staff, Location, Off",
389,2,True,"Staff, Location, Off",
389,3,True,"Staff, Location, Off",
390,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
390,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
390,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
391,1,True,"Room, Location",
391,2,True,"Room, Location",
391,3,True,"Room, Location",
392,1,True,"Room, Staff, Location",
392,2,True,"Room, Staff, Location",
392,3,True,"Room, Staff, Location",
393,1,True,"Food, Price, Facility",
393,2,True,"Food, Price, Facility",
393,3,True,"Food, Price, Facility",
394,1,True,"Room, Staff, Location, Facility, Check-in",
394,2,True,"Room, Staff, Location, Facility, Check-in",
394,3,True,"Room, Staff, Location, Facility, Check-in",
395,1,True,Off,
395,2,True,Off,
395,3,True,Off,
396,1,True,"Room, Staff, Price, Facility",
396,2,True,"Room, Staff, Price, Facility",
396,3,True,"Room, Staff, Price, Facility",
397,1,True,(none),
397,2,True,Off,
397,3,True,Off,
398,1,True,"Room, Location, Facility",
398,2,True,"Room, Location, Facility",
398,3,True,"Room, Location, Facility",
399,1,False,"Room, Staff, Check-in, Off",'Check-out' is a required property
399,2,True,"Room, Staff, Check-in, Off",
399,3,True,"Room, Staff, Check-in, Off",
400,1,True,Staff,
400,2,True,Staff,
400,3,True,Staff,
401,1,True,"Room, Staff",
401,2,True,"Room, Staff",
401,3,True,"Room, Staff",
402,1,True,"Room, Staff, Location",
402,2,True,"Room, Staff, Location",
402,3,True,"Room, Staff, Location",
403,1,True,"Staff, Food",
403,2,True,"Staff, Food",
403,3,True,"Staff, Food",
404,1,True,Room,
404,2,True,Room,
404,3,True,Room,
405,1,True,"Room, Staff, Food, Facility",
405,2,True,"Room, Staff, Food, Facility",
405,3,True,"Room, Staff, Food, Facility",
406,1,True,"Room, Staff, Location, Facility",
406,2,True,"Room, Staff, Location, Facility",
406,3,True,"Room, Staff, Location, Facility",
407,1,True,"Room, Location, Food",
407,2,True,"Room, Location, Food",
407,3,True,"Room, Location, Food",
408,1,True,Staff,
408,2,True,Staff,
408,3,True,Staff,
409,1,True,"Room, Staff, Food",
409,2,True,"Room, Staff, Food",
409,3,True,"Room, Staff, Food",
410,1,True,"Room, Staff, Location, Facility",
410,2,True,"Room, Staff, Location, Facility",
410,3,True,"Room, Staff, Location, Facility",
411,1,True,Off,
411,2,True,Off,
411,3,True,Off,
412,1,True,Facility,
412,2,True,Facility,
412,3,True,Facility,
413,1,True,Staff,
413,2,True,Staff,
413,3,True,Staff,
414,1,True,"Room, Staff, Price",
414,2,True,"Room, Staff, Price",
414,3,True,"Room, Staff, Price",
415,1,True,"Room, Staff, Location, Food",
415,2,True,"Room, Staff, Location, Food",
415,3,True,"Room, Staff, Location, Food",
416,1,True,"Staff, Price",
416,2,True,"Staff, Price",
416,3,True,"Staff, Price",
417,1,True,"Room, Staff, Location, Facility",
417,2,True,"Room, Staff, Location, Facility",
417,3,True,"Room, Staff, Location, Facility",
418,1,True,"Staff, Food",
418,2,True,"Staff, Food",
418,3,True,"Staff, Food",
419,1,True,"Room, Staff, Location, Off",
419,2,True,"Room, Staff, Location, Off",
419,3,True,"Room, Staff, Location, Off",
420,1,True,Location,
420,2,True,Location,
420,3,True,Location,
421,1,True,"Staff, Location",
421,2,True,"Staff, Location",
421,3,True,"Staff, Location",
422,1,True,"Room, Staff, Location, Price, Facility",
422,2,True,"Room, Staff, Location, Facility",
422,3,True,"Room, Staff, Location, Facility",
423,1,True,"Room, Staff, Location, Price, Off",
423,2,True,"Room, Staff, Location, Price, Off",
423,3,True,"Room, Staff, Location, Price, Off",
424,1,True,"Room, Staff, Location, Food",
424,2,True,"Room, Staff, Location, Food",
424,3,True,"Room, Staff, Location, Food",
425,1,True,"Room, Location, Food, Facility",
425,2,True,"Room, Location, Food, Facility",
425,3,True,"Room, Location, Food, Facility",
426,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 239)
426,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
426,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
427,1,True,"Staff, Location",
427,2,True,"Staff, Location",
427,3,True,"Staff, Location",
428,1,True,Room,
428,2,True,Room,
428,3,True,Room,
429,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 201)
429,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 201)
429,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 201)
430,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
430,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
430,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
431,1,True,"Room, Location, Food",
431,2,True,"Room, Location, Food",
431,3,True,"Room, Location, Food",
432,1,True,"Location, Facility",
432,2,True,"Location, Facility",
432,3,True,"Location, Facility",
433,1,True,"Room, Staff, Facility, Check-out",
433,2,True,"Room, Staff, Facility, Check-out",
433,3,True,"Room, Staff, Facility, Check-out",
434,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
434,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
434,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
435,1,True,"Location, Price",
435,2,True,"Location, Price",
435,3,True,"Location, Price",
436,1,True,"Room, Location, Price, Facility",
436,2,True,"Room, Location, Price, Facility",
436,3,True,"Room, Location, Price, Facility",
437,1,True,"Room, Food, Price",
437,2,True,"Room, Food, Price",
437,3,True,"Room, Food, Price",
438,1,True,"Room, Location, Facility",
438,2,True,"Room, Location, Facility",
438,3,True,"Room, Location, Facility",
439,1,True,"Room, Location, Food",
439,2,True,"Room, Location, Food",
439,3,True,"Room, Location, Food",
440,1,True,"Room, Staff",
440,2,True,"Room, Staff",
440,3,True,"Room, Staff",
441,1,True,"Room, Location",
441,2,True,"Room, Location",
441,3,True,"Room, Location",
442,1,True,"Room, Food",
442,2,True,"Room, Food",
442,3,True,"Room, Food",
443,1,True,"Room, Staff, Off",
443,2,True,"Room, Staff, Off",
443,3,True,"Room, Staff, Off",
444,1,True,"Room, Staff, Off",
444,2,True,"Room, Staff, Off",
444,3,True,"Room, Staff, Off",
445,1,True,"Location, Food",
445,2,True,"Location, Food",
445,3,True,"Location, Food",
446,1,True,"Location, Food",
446,2,True,"Location, Food",
446,3,True,"Location, Food",
447,1,True,Staff,
447,2,True,Staff,
447,3,True,Staff,
448,1,True,"Room, Staff, Location, Facility",
448,2,True,"Room, Staff, Location, Facility",
448,3,True,"Room, Staff, Location, Facility",
449,1,True,"Location, Taxi-issue",
449,2,True,"Location, Taxi-issue",
449,3,True,"Location, Taxi-issue",
450,1,True,"Room, Staff",
450,2,True,"Room, Staff",
450,3,True,"Room, Staff",
451,1,True,"Room, Location, Facility",
451,2,True,"Room, Location, Facility",
451,3,True,"Room, Location, Facility",
452,1,True,"Room, Staff, Location, Facility, Check-in, Off",
452,2,True,"Room, Staff, Location, Facility, Check-in, Off",
452,3,True,"Room, Staff, Location, Facility, Check-in, Off",
453,1,True,"Room, Staff, Location, Check-in",
453,2,True,"Room, Staff, Location, Check-in",
453,3,True,"Room, Staff, Location, Check-in",
454,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
454,2,True,Off,
454,3,True,Off,
455,1,True,"Room, Location, Facility",
455,2,True,"Room, Location, Facility",
455,3,True,"Room, Location, Facility",
456,1,True,"Room, Staff, Location, Food, Price, Facility, Off, Booking-issue",
456,2,True,"Room, Staff, Location, Food, Price, Facility, Off, Booking-issue",
456,3,True,"Room, Staff, Location, Food, Price, Facility, Off, Booking-issue",
457,1,True,"Room, Location",
457,2,True,"Room, Location",
457,3,True,"Room, Location",
458,1,True,"Food, Facility",
458,2,True,"Food, Facility",
458,3,True,"Food, Facility",
459,1,True,Room,
459,2,True,Room,
459,3,True,Room,
460,1,True,"Room, Staff, Location, Price, Facility",
460,2,True,"Room, Staff, Location, Price, Facility",
460,3,True,"Room, Staff, Location, Price, Facility",
461,1,True,Staff,
461,2,True,Staff,
461,3,True,Staff,
462,1,True,Location,
462,2,True,Location,
462,3,True,Location,
463,1,False,(parse failed),json_parse_error: Expecting ':' delimiter: line 1 column 411 (char 410)
463,2,False,(parse failed),"json_parse_error: Expecting ',' delimiter: line 1 column 236 (char 235)"
463,3,False,(parse failed),"json_parse_error: Expecting ',' delimiter: line 1 column 236 (char 235)"
464,1,True,Room,
464,2,True,Room,
464,3,True,Room,
465,1,True,"Room, Location, Food",
465,2,True,"Room, Location, Food",
465,3,True,"Room, Location, Food",
466,1,True,Location,
466,2,True,Location,
466,3,True,Location,
467,1,True,Off,
467,2,True,Off,
467,3,True,Off,
468,1,True,"Room, Staff, Facility",
468,2,True,"Room, Staff, Facility",
468,3,True,"Room, Staff, Facility",
469,1,True,"Room, Staff",
469,2,True,"Room, Staff",
469,3,True,"Room, Staff",
470,1,True,Staff,
470,2,True,Staff,
470,3,True,Staff,
471,1,True,"Room, Staff, Location, Price",
471,2,True,"Room, Staff, Location, Price",
471,3,True,"Room, Staff, Location, Price",
472,1,True,Food,
472,2,True,Food,
472,3,True,Food,
473,1,True,"Room, Staff",
473,2,True,"Room, Staff",
473,3,True,"Room, Staff",
474,1,True,"Food, Price, Facility",
474,2,True,"Food, Price, Facility",
474,3,True,"Food, Price, Facility",
475,1,True,Room,
475,2,True,Room,
475,3,True,Room,
476,1,True,"Room, Staff, Location",
476,2,True,"Room, Staff, Location",
476,3,True,"Room, Staff, Location",
477,1,True,"Staff, Food",
477,2,True,"Staff, Food",
477,3,True,"Staff, Food",
478,1,True,"Room, Staff, Location",
478,2,True,"Room, Staff, Location",
478,3,True,"Room, Staff, Location",
479,1,True,"Room, Staff, Location, Food, Facility",
479,2,True,"Room, Staff, Location, Food, Facility",
479,3,True,"Room, Staff, Location, Food, Facility",
480,1,True,"Staff, Off",
480,2,True,"Staff, Off",
480,3,True,"Staff, Off",
481,1,True,Staff,
481,2,True,Staff,
481,3,True,Staff,
482,1,True,"Room, Staff",
482,2,True,"Room, Staff",
482,3,True,"Room, Staff",
483,1,True,"Staff, Location",
483,2,True,"Staff, Location",
483,3,True,"Staff, Location",
484,1,True,"Room, Staff, Location, Food",
484,2,True,"Room, Staff, Location, Food",
484,3,True,"Room, Staff, Location, Food",
485,1,True,Staff,
485,2,True,Staff,
485,3,True,Staff,
486,1,True,Room,
486,2,True,Room,
486,3,True,Room,
487,1,True,(none),
487,2,True,Off,
487,3,True,Off,
488,1,True,(none),
488,2,True,(none),
488,3,True,(none),
489,1,True,"Room, Staff, Location",
489,2,True,"Room, Staff, Location",
489,3,True,"Room, Staff, Location",
490,1,True,"Location, Food, Off",
490,2,True,"Location, Food, Off",
490,3,True,"Location, Food, Off",
491,1,True,"Room, Staff, Location",
491,2,True,"Room, Staff, Location",
491,3,True,"Room, Staff, Location",
492,1,True,"Room, Location",
492,2,True,"Room, Location",
492,3,True,"Room, Location",
493,1,True,Staff,
493,2,True,Staff,
493,3,True,Staff,
494,1,True,"Staff, Location",
494,2,True,"Staff, Location",
494,3,True,"Staff, Location",
495,1,True,Location,
495,2,True,Location,
495,3,True,Location,
496,1,True,"Staff, Location, Food",
496,2,True,"Staff, Location, Food",
496,3,True,"Staff, Location, Food",
497,1,True,"Room, Staff, Location, Food",
497,2,True,"Room, Staff, Location, Food",
497,3,True,"Room, Staff, Location, Food",
498,1,True,Staff,
498,2,True,Staff,
498,3,True,Staff,
499,1,True,"Room, Staff, Location, Facility",
499,2,True,"Room, Staff, Location, Facility",
499,3,True,"Room, Staff, Location, Facility",
500,1,True,Location,
500,2,True,Location,
500,3,True,Location,
501,1,True,"Room, Location, Food",
501,2,True,"Room, Location, Food",
501,3,True,"Room, Location, Food",
502,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 190)
502,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 190)
502,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 190)
503,1,False,(parse failed),json_parse_error: Expecting value: line 1 column 1 (char 0)
503,2,True,"Room, Staff, Location",
503,3,True,"Room, Staff, Location",
504,1,True,(none),
504,2,True,(none),
504,3,True,(none),
505,1,True,"Room, Staff, Location, Food, Price",
505,2,True,"Room, Staff, Location, Food, Price",
505,3,True,"Room, Staff, Location, Food, Price",
506,1,True,"Location, Off",
506,2,True,"Location, Off",
506,3,True,"Location, Off",
507,1,True,"Room, Staff, Facility",
507,2,True,"Room, Staff, Facility",
507,3,True,"Room, Staff, Facility",
508,1,True,Off,
508,2,True,Off,
508,3,True,Off,
509,1,True,"Staff, Facility",
509,2,True,"Staff, Facility",
509,3,True,"Staff, Facility",
510,1,True,"Room, Location, Price, Facility",
510,2,True,"Room, Location, Price, Facility",
510,3,True,"Room, Location, Price, Facility",
511,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 227)
511,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 301)
511,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 301)
512,1,True,Staff,
512,2,True,Staff,
512,3,True,Staff,
513,1,True,"Room, Location",
513,2,False,(parse failed),json_parse_error: Expecting value: line 1 column 1 (char 0)
513,3,False,(parse failed),json_parse_error: Expecting value: line 1 column 1 (char 0)
514,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
514,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
514,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 207)
515,1,True,"Staff, Location, Facility, Check-in",
515,2,True,"Staff, Location, Facility, Check-in",
515,3,True,"Staff, Location, Facility, Check-in",
516,1,True,Staff,
516,2,True,Staff,
516,3,True,Staff,
517,1,True,"Staff, Facility",
517,2,True,"Staff, Facility",
517,3,True,"Staff, Facility",
518,1,True,(none),
518,2,True,Off,
518,3,True,Off,
519,1,True,"Staff, Location, Food",
519,2,True,"Staff, Location, Food",
519,3,True,"Staff, Location, Food",
521,1,True,"Room, Staff, Facility",
521,2,True,"Room, Staff, Facility",
521,3,True,"Room, Staff, Facility",
522,1,True,Staff,
522,2,True,Staff,
522,3,True,Staff,
523,1,True,Staff,
523,2,True,Staff,
523,3,True,Staff,
524,1,True,"Staff, Location, Food, Price",
524,2,True,"Staff, Location, Food, Price",
524,3,True,"Staff, Location, Food, Price",
525,1,True,Off,
525,2,True,Off,
525,3,True,Off,
526,1,True,Location,
526,2,True,Location,
526,3,True,Location,
527,1,True,"Staff, Location, Price",
527,2,True,"Staff, Location, Price",
527,3,True,"Staff, Location, Price",
528,1,True,"Location, Facility",
528,2,True,"Location, Facility",
528,3,True,"Location, Facility",
529,1,True,"Room, Staff, Facility",
529,2,True,"Room, Staff, Facility",
529,3,True,"Room, Staff, Facility",
530,1,True,"Staff, Location",
530,2,True,"Staff, Location",
530,3,True,"Staff, Location",
531,1,True,"Room, Staff, Location",
531,2,True,"Room, Staff, Location",
531,3,True,"Room, Staff, Location",
532,1,True,"Room, Location, Facility",
532,2,True,"Room, Location, Facility",
532,3,True,"Room, Location, Facility",
533,1,True,Food,
533,2,True,Food,
533,3,True,Food,
534,1,True,Food,
534,2,True,Food,
534,3,True,Food,
535,1,True,"Staff, Location",
535,2,True,"Staff, Location",
535,3,True,"Staff, Location",
536,1,True,"Location, Food",
536,2,True,"Location, Food",
536,3,True,"Location, Food",
537,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 270)
537,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 234)
537,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 234)
538,1,True,"Room, Location, Check-in",
538,2,True,"Room, Location, Check-in",
538,3,True,"Room, Location, Check-in",
539,1,True,Staff,
539,2,True,Staff,
539,3,True,Staff,
540,1,True,"Room, Staff, Location",
540,2,True,"Room, Staff, Location",
540,3,True,"Room, Staff, Location",
541,1,True,"Staff, Location, Facility",
541,2,True,"Staff, Location, Facility",
541,3,True,"Staff, Location, Facility",
542,1,True,"Room, Location, Check-in, Check-out",
542,2,True,"Room, Location, Check-in, Check-out",
542,3,True,"Room, Location, Check-in, Check-out",
543,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 206)
543,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 206)
543,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 206)
544,1,True,Off,
544,2,True,Off,
544,3,True,Off,
545,1,True,"Food, Off",
545,2,True,"Food, Off",
545,3,True,"Food, Off",
546,1,False,(parse failed),json_parse_error: Extra data: line 3 column 2 (char 186)
546,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 184)
546,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 184)
547,1,True,"Room, Location",
547,2,True,"Room, Location",
547,3,True,"Room, Location",
548,1,True,Food,
548,2,True,Food,
