Review ID,Run,Valid,Topics Present,Errors
246,3,True,"Room, Location, Food, Off, Taxi-issue",
247,1,True,"Location, Off",
247,2,True,"Location, Off",
247,3,True,"Location, Off",
248,1,True,"Staff, Off, Taxi-issue",
248,2,True,"Staff, Off, Taxi-issue",
248,3,True,"Staff, Off, Taxi-issue",
249,1,True,"Location, Off",
249,2,True,"Location, Off",
249,3,True,"Location, Off",
250,1,True,"Room, Staff, Location, Food, Facility, Check-in, Off, Booking-issue",
250,2,True,"Room, Staff, Location, Food, Facility, Check-in, Off, Booking-issue",
250,3,True,"Room, Staff, Location, Food, Facility, Check-in, Off, Booking-issue",
251,1,True,"Staff, Off",
251,2,True,"Staff, Off",
251,3,True,"Staff, Off",
252,1,True,"Room, Staff, Food, Off",
252,2,True,"Room, Staff, Food, Off",
252,3,True,"Room, Staff, Food, Off",
253,1,True,Off,
253,2,True,Off,
253,3,True,Off,
254,1,True,"Room, Staff, Location, Off",
254,2,True,"Room, Staff, Location, Off",
254,3,True,"Room, Staff, Location, Off",
255,1,True,"Room, Staff, Location, Off",
255,2,True,"Room, Staff, Location, Off",
255,3,True,"Room, Staff, Location, Off",
256,1,True,"Room, Facility, Off",
256,2,True,"Room, Facility, Off",
256,3,True,"Room, Facility, Off",
257,1,True,"Room, Staff, Location, Off",
257,2,True,"Room, Staff, Location, Off",
257,3,True,"Room, Staff, Location, Off",
258,1,True,"Staff, Food, Off",
258,2,True,"Staff, Food, Off",
258,3,True,"Staff, Food, Off",
259,1,True,"Staff, Location, Off",
259,2,True,"Staff, Location, Off",
259,3,True,"Staff, Location, Off",
260,1,True,"Room, Staff, Location, Food, Off",
260,2,True,"Room, Staff, Location, Food, Off",
260,3,True,"Room, Staff, Location, Food, Off",
261,1,True,"Room, Staff, Off",
261,2,True,"Room, Staff, Off",
261,3,True,"Room, Staff, Off",
262,1,True,"Room, Staff, Location, Off",
262,2,True,"Room, Staff, Location, Off",
262,3,True,"Room, Staff, Location, Off",
263,1,True,"Room, Off",
263,2,True,"Room, Off",
263,3,True,"Room, Off",
264,1,True,"Room, Staff, Off",
264,2,True,"Room, Staff, Off",
264,3,True,"Room, Staff, Off",
265,1,True,"Room, Staff, Price, Off",
265,2,True,"Room, Staff, Price, Off",
265,3,True,"Room, Staff, Price, Off",
266,1,True,"Staff, Off",
266,2,True,"Staff, Off",
266,3,True,"Staff, Off",
267,1,True,"Staff, Off, Taxi-issue",
267,2,True,"Staff, Off, Taxi-issue",
267,3,True,"Staff, Off, Taxi-issue",
268,1,True,"Room, Staff, Location, Off",
268,2,True,"Room, Staff, Location, Off",
268,3,True,"Room, Staff, Location, Off",
269,1,True,"Staff, Off",
269,2,True,"Staff, Off",
269,3,True,"Staff, Off",
270,1,True,"Room, Staff, Off",
270,2,True,"Room, Staff, Off",
270,3,True,"Room, Staff, Off",
271,1,True,"Location, Off",
271,2,True,"Location, Off",
271,3,True,"Location, Off",
272,1,True,"Staff, Location, Food, Off",
272,2,True,"Staff, Location, Food, Off",
272,3,True,"Staff, Location, Food, Off",
273,1,True,"Staff, Off",
273,2,True,"Staff, Off",
273,3,True,"Staff, Off",
274,1,True,"Staff, Check-in, Off",
274,2,True,"Staff, Check-in, Off",
274,3,True,"Staff, Check-in, Off",
275,1,True,"Room, Staff, Off",
275,2,True,"Room, Staff, Off",
275,3,True,"Room, Staff, Off",
276,1,True,"Staff, Location, Check-in, Off",
276,2,True,"Staff, Location, Check-in, Off",
276,3,True,"Staff, Location, Check-in, Off",
277,1,True,"Staff, Off",
277,2,True,"Staff, Off",
277,3,True,"Staff, Off",
278,1,True,"Staff, Food, Off",
278,2,True,"Staff, Food, Off",
278,3,True,"Staff, Food, Off",
279,1,True,"Room, Location, Food, Off",
279,2,True,"Room, Location, Food, Off",
279,3,True,"Room, Location, Food, Off",
280,1,True,"Room, Staff, Off",
280,2,True,"Room, Staff, Off",
280,3,True,"Room, Staff, Off",
281,1,True,"Staff, Location, Check-in, Check-out, Off",
281,2,True,"Staff, Location, Check-in, Check-out, Off",
281,3,True,"Staff, Location, Check-in, Check-out, Off",
282,1,True,"Staff, Location, Food, Off",
282,2,True,"Staff, Location, Food, Off",
282,3,True,"Staff, Location, Food, Off",
283,1,True,"Staff, Check-in, Off",
283,2,True,"Staff, Check-in, Off",
283,3,True,"Staff, Check-in, Off",
284,1,True,"Room, Staff, Location, Off",
284,2,True,"Room, Staff, Location, Off",
284,3,True,"Room, Staff, Location, Off",
285,1,True,"Room, Facility, Off",
285,2,True,"Room, Facility, Off",
285,3,True,"Room, Facility, Off",
286,1,True,"Location, Off",
286,2,True,"Location, Off",
286,3,True,"Location, Off",
287,1,True,"Room, Price, Off",
287,2,True,"Room, Price, Off",
287,3,True,"Room, Price, Off",
288,1,True,"Staff, Location, Food, Off",
288,2,True,"Staff, Location, Food, Off",
288,3,True,"Staff, Location, Food, Off",
289,1,True,"Room, Location, Off, Taxi-issue",
289,2,True,"Room, Location, Off, Taxi-issue",
289,3,True,"Room, Location, Off, Taxi-issue",
290,1,True,"Room, Staff, Food, Price, Off",
290,2,True,"Room, Staff, Food, Price, Off",
290,3,True,"Room, Staff, Food, Price, Off",
291,1,True,"Staff, Location, Off",
291,2,True,"Staff, Location, Off",
291,3,True,"Staff, Location, Off",
292,1,True,"Location, Off",
292,2,True,"Location, Off",
292,3,True,"Location, Off",
293,1,True,"Staff, Off",
293,2,True,"Staff, Off",
293,3,True,"Staff, Off",
294,1,True,"Room, Off",
294,2,True,"Room, Off",
294,3,True,"Room, Off",
295,1,True,"Room, Staff, Location, Food, Facility, Check-in, Off",
295,2,True,"Room, Staff, Location, Food, Facility, Check-in, Off",
295,3,True,"Room, Staff, Location, Food, Facility, Check-in, Off",
296,1,True,Off,
296,2,True,Off,
296,3,True,Off,
297,1,True,"Room, Off",
297,2,True,"Room, Off",
297,3,True,"Room, Off",
298,1,True,"Location, Staff, Room, Off",
298,2,True,"Room, Staff, Location, Off",
298,3,True,"Room, Staff, Location, Off",
299,1,True,"Room, Staff, Location, Off",
299,2,True,"Room, Staff, Location, Off",
299,3,True,"Room, Staff, Location, Off",
300,1,True,"Room, Staff, Location, Facility, Off",
300,2,True,"Room, Staff, Location, Facility, Off",
300,3,True,"Room, Staff, Location, Facility, Off",
301,1,True,"Staff, Off",
301,2,True,"Staff, Off",
301,3,True,"Staff, Off",
302,1,True,"Food, Off",
302,2,True,"Food, Off",
302,3,True,"Food, Off",
303,1,True,"Room, Staff, Off",
303,2,True,"Room, Staff, Off",
303,3,True,"Room, Staff, Off",
304,1,True,"Room, Staff, Location, Off",
304,2,True,"Room, Staff, Location, Off",
304,3,True,"Room, Staff, Location, Off",
305,1,True,"Staff, Off",
305,2,True,"Staff, Off",
305,3,True,"Staff, Off",
306,1,True,"Staff, Off",
306,2,True,"Staff, Off",
306,3,True,"Staff, Off",
307,1,True,"Room, Location, Price, Check-in, Off, Taxi-issue",
307,2,True,"Room, Location, Price, Check-in, Off, Taxi-issue",
307,3,True,"Room, Location, Price, Check-in, Off, Taxi-issue",
308,1,True,"Staff, Off",
308,2,True,"Staff, Off",
308,3,True,"Staff, Off",
309,1,True,"Staff, Off",
309,2,True,"Staff, Off",
309,3,True,"Staff, Off",
310,1,True,"Staff, Location, Food, Check-in, Check-out, Off",
310,2,True,"Staff, Location, Food, Check-in, Check-out, Off",
310,3,True,"Staff, Location, Food, Check-in, Check-out, Off",
311,1,True,"Staff, Off",
311,2,True,"Staff, Off",
311,3,True,"Staff, Off",
312,1,True,"Room, Staff, Location, Food, Off",
312,2,True,"Room, Staff, Location, Food, Off",
312,3,True,"Room, Staff, Location, Food, Off",
313,1,True,"Staff, Location, Price, Facility, Off",
313,2,True,"Staff, Location, Price, Facility, Off",
313,3,True,"Staff, Location, Price, Facility, Off",
314,1,True,"Room, Location, Facility, Check-in, Check-out, Off",
314,2,True,"Room, Location, Facility, Check-in, Check-out, Off",
314,3,True,"Room, Location, Facility, Check-in, Check-out, Off",
315,1,True,"Staff, Off",
315,2,True,"Staff, Off",
315,3,True,"Staff, Off",
316,1,True,"Room, Staff, Location, Off",
316,2,True,"Room, Staff, Location, Off",
316,3,True,"Room, Staff, Location, Off",
317,1,True,"Food, Off",
317,2,True,"Food, Off",
317,3,True,"Food, Off",
318,1,True,"Room, Staff, Location, Off",
318,2,True,"Room, Staff, Location, Off",
318,3,True,"Room, Staff, Location, Off",
319,1,True,"Room, Staff, Check-in, Off",
319,2,True,"Room, Staff, Check-in, Off",
319,3,True,"Room, Staff, Check-in, Off",
320,1,True,"Room, Location, Off",
320,2,True,"Room, Location, Off",
320,3,True,"Room, Location, Off",
321,1,True,"Staff, Off",
321,2,True,"Staff, Off",
321,3,True,"Staff, Off",
322,1,True,"Room, Location, Check-in, Off",
322,2,True,"Room, Location, Check-in, Off",
322,3,True,"Room, Location, Check-in, Off",
323,1,True,"Room, Staff, Location, Price, Facility, Off",
323,2,True,"Room, Staff, Location, Price, Facility, Off",
323,3,True,"Room, Staff, Location, Price, Facility, Off",
324,1,True,"Room, Staff, Location, Off",
324,2,True,"Room, Staff, Location, Off",
324,3,True,"Room, Staff, Location, Off",
325,1,True,"Room, Staff, Location, Off",
325,2,True,"Room, Staff, Location, Off",
325,3,True,"Room, Staff, Location, Off",
326,1,True,"Room, Off",
326,2,True,"Room, Off",
326,3,True,"Room, Off",
327,1,True,"Staff, Location, Check-in, Off",
327,2,True,"Staff, Location, Check-in, Off",
327,3,True,"Staff, Location, Check-in, Off",
328,1,True,"Room, Location, Facility, Off",
328,2,True,"Room, Location, Facility, Off",
328,3,True,"Room, Location, Facility, Off",
329,1,True,"Location, Off",
329,2,True,"Location, Off",
329,3,True,"Location, Off",
330,1,True,"Staff, Food, Off",
330,2,True,"Staff, Food, Off",
330,3,True,"Staff, Food, Off",
331,1,True,"Staff, Off",
331,2,True,"Staff, Off",
331,3,True,"Staff, Off",
332,1,True,"Room, Staff, Price, Off, Taxi-issue",
332,2,True,"Room, Staff, Price, Off, Taxi-issue",
332,3,True,"Room, Staff, Price, Off, Taxi-issue",
333,1,True,"Room, Food",
333,2,True,"Room, Food",
333,3,True,"Room, Food",
334,1,True,"Staff, Location, Price, Off",
334,2,True,"Staff, Location, Price, Off",
334,3,True,"Staff, Location, Price, Off",
335,1,True,"Room, Off",
335,2,True,"Room, Off",
335,3,True,"Room, Off",
336,1,True,"Room, Staff, Food, Off",
336,2,True,"Room, Staff, Food",
336,3,True,"Room, Staff, Food",
337,1,True,"Staff, Off",
337,2,True,"Staff, Off",
337,3,True,"Staff, Off",
338,1,True,"Room, Staff, Location, Facility, Off",
338,2,True,"Room, Staff, Location, Facility, Off",
338,3,True,"Room, Staff, Location, Facility, Off",
339,1,True,"Room, Staff, Food, Off",
339,2,True,"Room, Staff, Food, Off",
339,3,True,"Room, Staff, Food, Off",
340,1,True,"Room, Location, Price, Off",
340,2,True,"Room, Location, Price, Off",
340,3,True,"Room, Location, Price, Off",
341,1,True,"Room, Staff, Location, Off",
341,2,True,"Room, Staff, Location, Off",
341,3,True,"Room, Staff, Location, Off",
342,1,True,"Staff, Off",
342,2,True,"Staff, Off",
342,3,True,"Staff, Off",
343,1,True,"Staff, Off",
343,2,True,"Staff, Off",
343,3,True,"Staff, Off",
344,1,True,"Staff, Location, Off",
344,2,True,"Staff, Location, Off",
344,3,True,"Staff, Location, Off",
345,1,True,"Room, Off",
345,2,True,"Room, Off",
345,3,True,"Room, Off",
346,1,True,"Staff, Off, Taxi-issue",
346,2,True,"Staff, Off, Taxi-issue",
346,3,True,"Staff, Off, Taxi-issue",
347,1,True,"Room, Staff, Location, Check-in, Off",
347,2,True,"Room, Staff, Location, Check-in, Off",
347,3,True,"Room, Staff, Location, Check-in, Off",
348,1,True,"Staff, Location, Food, Off",
348,2,True,"Staff, Location, Food, Off",
348,3,True,"Staff, Location, Food, Off",
349,1,True,"Room, Staff, Off",
349,2,True,"Room, Staff, Off",
349,3,True,"Room, Staff, Off",
350,1,True,"Room, Staff, Location, Facility, Off",
350,2,True,"Room, Staff, Location, Facility, Off",
350,3,True,"Room, Staff, Location, Facility, Off",
351,1,True,"Room, Location, Off",
351,2,True,"Room, Location, Off",
351,3,True,"Room, Location, Off",
352,1,True,"Room, Off",
352,2,True,"Room, Off",
352,3,True,"Room, Off",
353,1,True,"Room, Staff, Location, Off",
353,2,True,"Room, Staff, Location, Off",
353,3,True,"Room, Staff, Location, Off",
354,1,True,"Staff, Off",
354,2,True,"Staff, Off",
354,3,True,"Staff, Off",
355,1,True,"Location, Food, Off",
355,2,True,"Location, Food, Off",
355,3,True,"Location, Food, Off",
356,1,True,"Staff, Off",
356,2,True,"Staff, Off",
356,3,True,"Staff, Off",
357,1,True,"Staff, Off",
357,2,True,"Staff, Off",
357,3,True,"Staff, Off",
358,1,True,"Location, Off",
358,2,True,"Location, Off",
358,3,True,"Location, Off",
359,1,True,"Location, Off",
359,2,True,"Location, Off",
359,3,True,"Location, Off",
360,1,True,"Food, Off",
360,2,True,"Food, Off",
360,3,True,"Food, Off",
361,1,False,"Location, Off",'Room' is a required property
361,2,False,"Location, Off",'Room' is a required property
361,3,False,"Location, Off",'Room' is a required property
362,1,True,"Room, Staff, Food, Off",
362,2,True,"Room, Staff, Food, Off",
362,3,True,"Room, Staff, Food, Off",
363,1,True,"Staff, Off",
363,2,True,"Staff, Off",
363,3,True,"Staff, Off",
364,1,True,"Staff, Location, Off",
364,2,True,"Staff, Location, Off",
364,3,True,"Staff, Location, Off",
365,1,True,"Room, Location, Check-in, Check-out, Off",
365,2,True,"Room, Location, Check-in, Check-out, Off",
365,3,True,"Room, Location, Check-in, Check-out, Off",
366,1,True,"Staff, Food, Price, Off",
366,2,True,"Staff, Food, Price, Off",
366,3,True,"Staff, Food, Price, Off",
367,1,True,"Room, Staff, Off",
367,2,True,"Room, Staff, Off",
367,3,True,"Room, Staff, Off",
368,1,True,"Location, Off",
368,2,True,"Location, Off",
368,3,True,"Location, Off",
369,1,True,"Staff, Location, Food, Off",
369,2,True,"Staff, Location, Food, Off",
369,3,True,"Staff, Location, Food, Off",
370,1,True,"Room, Location, Facility, Off",
370,2,True,"Room, Location, Facility, Off",
370,3,True,"Room, Location, Facility, Off",
371,1,True,"Staff, Off",
371,2,True,"Staff, Off",
371,3,True,"Staff, Off",
372,1,True,"Room, Location, Facility, Off",
372,2,True,"Room, Location, Facility, Off",
372,3,True,"Room, Location, Facility, Off",
373,1,True,"Room, Staff, Food, Check-in, Off",
373,2,True,"Room, Staff, Food, Check-in, Off",
373,3,True,"Room, Staff, Food, Check-in, Off",
374,1,True,"Room, Location, Facility, Off",
374,2,True,"Room, Location, Facility, Off",
374,3,True,"Room, Location, Facility, Off",
375,1,True,"Room, Location, Food, Off",
375,2,True,"Staff, Location, Food, Off",
375,3,True,"Staff, Location, Food, Off",
376,1,True,"Room, Location, Food, Off",
376,2,True,"Room, Location, Food",
376,3,True,"Room, Location, Food",
377,1,True,"Room, Staff, Location, Food, Off",
377,2,True,"Room, Staff, Location, Food, Off",
377,3,True,"Room, Staff, Location, Food, Off",
378,1,True,"Room, Staff, Food, Off",
378,2,True,"Room, Staff, Food, Off",
378,3,True,"Room, Staff, Food, Off",
379,1,True,"Room, Staff, Off, Taxi-issue",
379,2,True,"Room, Staff, Off, Taxi-issue",
379,3,True,"Room, Staff, Off, Taxi-issue",
380,1,True,"Room, Staff, Location, Off",
380,2,True,"Room, Staff, Location, Off",
380,3,True,"Room, Staff, Location, Off",
381,1,True,"Room, Staff, Location, Off",
381,2,True,"Room, Staff, Location, Off",
381,3,True,"Room, Staff, Location, Off",
382,1,True,"Room, Staff, Location, Facility, Check-in, Off",
382,2,True,"Room, Staff, Location, Off",
382,3,True,"Room, Staff, Location, Off",
383,1,True,"Staff, Food, Facility, Off",
383,2,True,"Staff, Food, Facility, Off",
383,3,True,"Staff, Food, Facility, Off",
384,1,True,"Room, Staff, Off",
384,2,True,"Room, Staff, Off",
384,3,True,"Room, Staff, Off",
385,1,True,"Staff, Off",
385,2,True,"Staff, Off",
385,3,True,"Staff, Off",
386,1,True,"Room, Staff, Off",
386,2,True,"Room, Staff, Off",
386,3,True,"Room, Staff, Off",
387,1,True,"Room, Staff, Off",
387,2,True,"Room, Staff, Off",
387,3,True,"Room, Staff, Off",
388,1,True,"Room, Staff, Location, Facility, Off",
388,2,True,"Room, Staff, Location, Facility, Off",
388,3,True,"Room, Staff, Location, Facility, Off",
389,1,True,"Staff, Location, Off",
389,2,True,"Staff, Location, Off",
389,3,True,"Staff, Location, Off",
390,1,True,"Staff, Off",
390,2,True,"Staff, Off",
390,3,True,"Staff, Off",
391,1,True,"Room, Location, Off",
391,2,True,"Room, Location, Off",
391,3,True,"Room, Location, Off",
392,1,True,"Room, Staff, Location, Off",
392,2,True,"Room, Staff, Location, Off",
392,3,True,"Room, Staff, Location, Off",
393,1,True,"Room, Staff, Food, Price, Facility, Off",
393,2,True,"Room, Staff, Food, Price, Facility, Off",
393,3,True,"Room, Staff, Food, Price, Facility, Off",
394,1,True,"Room, Staff, Location, Facility, Check-in, Off",
394,2,True,"Room, Staff, Location, Facility, Check-in, Off",
394,3,True,"Room, Staff, Location, Facility, Check-in, Off",
395,1,True,"Staff, Off",
395,2,True,"Staff, Off",
395,3,True,"Staff, Off",
396,1,True,"Room, Staff, Price, Off",
396,2,True,"Room, Staff, Price, Off",
396,3,True,"Room, Staff, Price, Off",
397,1,True,"Location, Off",
397,2,True,"Location, Off",
397,3,True,"Location, Off",
398,1,True,"Room, Location, Off",
398,2,True,"Room, Location, Off",
398,3,True,"Room, Location, Off",
399,1,True,"Room, Staff, Check-in, Off",
399,2,True,"Room, Staff, Check-in, Off",
399,3,True,"Room, Staff, Check-in, Off",
400,1,True,"Staff, Location, Off",
400,2,True,"Staff, Location, Off",
400,3,True,"Staff, Location, Off",
401,1,True,"Room, Staff, Off",
401,2,True,"Room, Staff, Off",
401,3,True,"Room, Staff, Off",
402,1,True,"Room, Staff, Location, Off",
402,2,True,"Room, Staff, Location, Off",
402,3,True,"Room, Staff, Location, Off",
403,1,True,"Staff, Food, Off",
403,2,True,"Staff, Food, Off",
403,3,True,"Staff, Food, Off",
404,1,True,"Room, Off",
404,2,True,"Room, Off",
404,3,True,"Room, Off",
405,1,True,"Room, Staff, Food, Facility, Off",
405,2,True,"Room, Staff, Food, Facility, Off",
405,3,True,"Room, Staff, Food, Facility, Off",
406,1,True,"Room, Staff, Location, Off",
406,2,True,"Room, Staff, Location, Off",
406,3,True,"Room, Staff, Location, Off",
407,1,True,"Room, Location, Food, Off",
407,2,True,"Room, Location, Food, Off",
407,3,True,"Room, Location, Food, Off",
408,1,True,"Staff, Off",
408,2,True,"Staff, Off",
408,3,True,"Staff, Off",
409,1,True,"Room, Staff, Food, Off",
409,2,True,"Room, Staff, Food, Off",
409,3,True,"Room, Staff, Food, Off",
410,1,True,"Room, Staff, Location, Facility, Off",
410,2,True,"Room, Staff, Location, Facility, Off",
410,3,True,"Room, Staff, Location, Facility, Off",
411,1,True,"Location, Off",
411,2,True,"Location, Off",
411,3,True,"Location, Off",
412,1,True,"Room, Facility, Off",
412,2,True,"Room, Facility, Off",
412,3,True,"Room, Facility, Off",
413,1,True,"Room, Staff, Off",
413,2,True,"Room, Staff, Off",
413,3,True,"Room, Staff, Off",
414,1,True,"Room, Staff, Price, Off",
414,2,True,"Room, Staff, Price, Off",
414,3,True,"Room, Staff, Price, Off",
415,1,True,"Room, Staff, Location, Off",
415,2,True,"Room, Staff, Location, Off",
415,3,True,"Room, Staff, Location, Off",
416,1,True,"Staff, Price, Off",
416,2,True,"Staff, Price, Off",
416,3,True,"Staff, Price, Off",
417,1,True,"Room, Staff, Location, Off, Taxi-issue",
417,2,True,"Room, Staff, Location, Off, Taxi-issue",
417,3,True,"Room, Staff, Location, Off, Taxi-issue",
418,1,True,"Staff, Food, Off",
418,2,True,"Staff, Food, Off",
418,3,True,"Staff, Food, Off",
419,1,True,"Room, Staff, Location, Off",
419,2,True,"Room, Staff, Location, Off",
419,3,True,"Room, Staff, Location, Off",
420,1,True,"Location, Off",
420,2,True,"Location, Off",
420,3,True,"Location, Off",
421,1,True,"Room, Staff, Location, Off",
421,2,True,"Room, Staff, Location, Off",
421,3,True,"Room, Staff, Location, Off",
422,1,True,"Room, Staff, Location, Facility, Off",
422,2,True,"Room, Staff, Location, Facility, Off",
422,3,True,"Room, Staff, Location, Facility, Off",
423,1,True,"Room, Staff, Location, Food, Price, Off",
423,2,True,"Room, Staff, Location, Price, Off",
423,3,True,"Room, Staff, Location, Price, Off",
424,1,True,"Room, Staff, Location, Food, Off",
424,2,True,"Room, Staff, Location, Food, Off",
424,3,True,"Room, Staff, Location, Food, Off",
425,1,True,"Room, Food, Off, Booking-issue",
425,2,True,"Room, Food, Off, Booking-issue",
425,3,True,"Room, Food, Off, Booking-issue",
426,1,True,"Room, Off",
426,2,True,"Room, Off",
426,3,True,"Room, Off",
427,1,True,"Room, Staff, Off",
427,2,True,"Room, Staff, Off",
427,3,True,"Room, Staff, Off",
428,1,True,"Facility, Off",
428,2,True,"Facility, Off",
428,3,True,"Facility, Off",
429,1,True,"Room, Location, Off",
429,2,True,"Room, Location, Off",
429,3,True,"Room, Location, Off",
430,1,True,"Room, Off",
430,2,True,"Room, Off",
430,3,True,"Room, Off",
431,1,True,"Room, Location, Off",
431,2,True,"Room, Location, Off",
431,3,True,"Room, Location, Off",
432,1,True,"Room, Location, Facility, Off",
432,2,True,"Room, Location, Facility, Off",
432,3,True,"Room, Location, Facility, Off",
433,1,True,"Room, Staff, Off",
433,2,True,"Room, Staff, Off",
433,3,True,"Room, Staff, Off",
434,1,True,"Location, Off",
434,2,True,"Location, Off",
434,3,True,"Location, Off",
435,1,True,"Location, Off",
435,2,True,"Location, Off",
435,3,True,"Location, Off",
436,1,True,"Room, Location, Off",
436,2,True,"Room, Location, Off",
436,3,True,"Room, Location, Off",
437,1,True,"Room, Food, Price, Off",
437,2,True,"Room, Food, Price, Off",
437,3,True,"Room, Food, Price, Off",
438,1,True,"Room, Location, Off",
438,2,True,"Room, Location, Off",
438,3,True,"Room, Location, Off",
439,1,True,"Room, Location, Food, Off",
439,2,True,"Room, Location, Food, Off",
439,3,True,"Room, Location, Food, Off",
440,1,True,"Room, Staff, Off",
440,2,True,"Room, Staff",
440,3,True,"Room, Staff",
441,1,True,"Room, Location, Food, Off",
441,2,True,"Room, Location, Food, Off",
441,3,True,"Room, Location, Food, Off",
442,1,True,"Room, Location, Food, Off",
442,2,True,"Room, Location, Food, Off",
442,3,True,"Room, Location, Food, Off",
443,1,True,"Room, Staff, Off",
443,2,True,"Room, Staff, Off",
443,3,True,"Room, Staff, Off",
444,1,True,"Room, Off",
444,2,True,"Room, Off",
444,3,True,"Room, Off",
445,1,True,"Room, Location, Food, Off",
445,2,True,"Room, Location, Food, Off",
445,3,True,"Room, Location, Food, Off",
446,1,True,"Location, Off",
446,2,True,"Location, Off",
446,3,True,"Location, Off",
447,1,True,"Staff, Off",
447,2,True,"Staff, Off",
447,3,True,"Staff, Off",
448,1,True,"Room, Staff, Location, Off",
448,2,True,"Room, Staff, Location, Off",
448,3,True,"Room, Staff, Location, Off",
449,1,True,"Location, Off, Booking-issue, Taxi-issue",
449,2,True,"Location, Off, Booking-issue, Taxi-issue",
449,3,True,"Location, Off, Booking-issue, Taxi-issue",
450,1,True,"Room, Staff, Off",
450,2,True,"Room, Staff, Off",
450,3,True,"Room, Staff, Off",
451,1,True,"Room, Location, Facility, Off",
451,2,True,"Room, Location, Facility, Off",
451,3,True,"Room, Location, Facility, Off",
452,1,True,"Room, Staff, Check-in, Check-out, Off",
452,2,True,"Room, Staff, Location, Check-in, Check-out, Off",
452,3,True,"Room, Staff, Location, Check-in, Check-out, Off",
453,1,True,"Room, Location, Check-in, Off",
453,2,True,"Room, Location, Check-in, Off",
453,3,True,"Room, Location, Check-in, Off",
454,1,True,"Location, Off",
454,2,True,"Location, Off",
454,3,True,"Location, Off",
455,1,True,"Room, Location, Off",
455,2,True,"Room, Location, Off",
455,3,True,"Room, Location, Off",
456,1,True,"Staff, Location, Food, Off, Booking-issue, Taxi-issue",
456,2,True,"Staff, Location, Food, Off, Booking-issue, Taxi-issue",
456,3,True,"Staff, Location, Food, Off, Booking-issue, Taxi-issue",
457,1,True,"Room, Location, Off",
457,2,True,"Room, Location, Off",
457,3,True,"Room, Location, Off",
458,1,True,"Food, Facility, Off, Booking-issue",
458,2,True,"Food, Facility, Off, Booking-issue",
458,3,True,"Food, Facility, Off, Booking-issue",
459,1,True,"Room, Off",
459,2,True,"Room, Off",
459,3,True,"Room, Off",
460,1,True,"Staff, Location, Price, Off, Booking-issue",
460,2,True,"Staff, Location, Price, Off, Booking-issue",
460,3,True,"Staff, Location, Price, Off, Booking-issue",
461,1,True,"Staff, Off",
461,2,True,"Staff, Off",
461,3,True,"Staff, Off",
462,1,True,"Location, Off",
462,2,True,"Location, Off",
462,3,True,"Location, Off",
463,1,True,"Location, Off",
463,2,True,"Location, Off",
463,3,True,"Location, Off",
464,1,True,"Room, Off",
464,2,True,"Room, Off",
464,3,True,"Room, Off",
465,1,True,"Room, Location, Food, Facility, Off",
465,2,True,"Room, Location, Food, Facility, Off",
465,3,True,"Room, Location, Food, Facility, Off",
466,1,True,"Location, Off",
466,2,True,"Location, Off",
466,3,True,"Location, Off",
467,1,True,"Staff, Food, Check-in, Off",
467,2,True,"Staff, Food, Check-in, Off",
467,3,True,"Staff, Food, Check-in, Off",
468,1,True,"Room, Staff",
468,2,True,"Room, Staff",
468,3,True,"Room, Staff",
469,1,True,"Room, Staff, Off",
469,2,True,"Room, Staff, Off",
469,3,True,"Room, Staff, Off",
470,1,True,"Room, Staff, Off",
470,2,True,"Room, Staff, Off",
470,3,True,"Room, Staff, Off",
471,1,True,"Room, Staff, Price, Facility, Off",
471,2,True,"Room, Staff, Price, Facility, Off",
471,3,True,"Room, Staff, Price, Facility, Off",
472,1,True,"Room, Food, Off",
472,2,True,"Room, Food, Off",
472,3,True,"Room, Food, Off",
473,1,True,"Room, Staff, Off",
473,2,True,"Room, Staff, Off",
473,2,True,"Room, Staff, Off",
473,3,True,"Room, Staff, Off",
473,3,True,"Room, Staff, Off",
474,1,True,"Food, Price, Facility, Off",
474,1,True,"Food, Price, Facility, Off",
474,2,True,"Food, Price, Facility, Off",
474,2,True,"Food, Price, Facility, Off",
474,3,True,"Food, Price, Facility, Off",
474,3,True,"Food, Price, Facility, Off",
475,1,True,"Room, Facility, Off",
475,1,True,"Room, Facility, Off",
475,2,True,"Room, Facility, Off",
475,2,True,"Room, Facility, Off",
475,3,True,"Room, Facility, Off",
475,3,True,"Room, Facility, Off",
476,1,True,"Room, Staff, Location, Off",
476,1,True,"Room, Staff, Location, Off",
476,2,True,"Room, Staff, Location, Off",
476,2,True,"Room, Staff, Location, Off",
476,3,True,"Room, Staff, Location, Off",
476,3,True,"Room, Staff, Location, Off",
477,1,True,"Staff, Food, Off",
477,1,True,"Staff, Food, Off",
477,2,True,"Staff, Food, Off",
477,2,True,"Staff, Food, Off",
477,3,True,"Staff, Food, Off",
477,3,True,"Staff, Food, Off",
478,1,True,"Room, Staff, Location, Off",
478,1,True,"Room, Staff, Location, Off",
478,2,True,"Room, Staff, Location, Off",
478,2,True,"Room, Staff, Location, Off",
478,3,True,"Room, Staff, Location, Off",
478,3,True,"Room, Staff, Location, Off",
479,1,True,"Room, Staff, Location, Food, Facility, Off",
479,1,True,"Room, Staff, Location, Food, Facility, Off",
479,2,True,"Room, Staff, Location, Food, Facility, Off",
479,2,True,"Room, Staff, Location, Food, Facility, Off",
479,3,True,"Room, Staff, Location, Food, Facility, Off",
