Review ID,Run,Valid,Topics Present,Errors
257,3,True,"Staff, Location, Off",
258,1,True,"Staff, Food, Off",
258,2,True,"Staff, Food, Off",
258,3,True,"Staff, Food, Off",
259,1,True,"Staff, Location",
259,2,True,"Staff, Location",
259,3,True,"Staff, Location",
260,1,True,"Room, Staff, Location, Food",
260,2,True,"Room, Staff, Location, Food",
260,3,True,"Room, Staff, Location, Food",
261,1,False,"Staff, Off",'Price' is a required property
261,2,False,"Staff, Off",'Price' is a required property
261,3,False,"Staff, Off",'Price' is a required property
262,1,True,"Room, Staff, Location, Off",
262,2,True,"Room, Staff, Location, Off",
262,3,True,"Room, Staff, Location, Off",
263,1,False,Room,'Price' is a required property
263,2,False,Room,'Price' is a required property
263,3,False,Room,'Price' is a required property
264,1,True,"Room, Staff",
264,2,True,"Room, Staff",
264,3,True,"Room, Staff",
265,1,True,"Room, Staff, Location, Price, Off",
265,2,True,"Room, Staff, Location, Price, Off",
265,3,True,"Room, Staff, Location, Price, Off",
266,1,True,"Staff, Off",
266,2,True,"Staff, Off",
266,3,True,"Staff, Off",
267,1,False,"Staff, Off, Taxi-issue",'Price' is a required property
267,2,False,"Staff, Off, Taxi-issue",'Price' is a required property
267,3,False,"Staff, Off, Taxi-issue",'Price' is a required property
268,1,True,"Room, Staff, Location, Off",
268,2,True,"Room, Staff, Location, Off",
268,3,True,"Room, Staff, Location, Off",
269,1,True,"Staff, Off",
269,2,True,"Staff, Off",
269,3,True,"Staff, Off",
270,1,True,"Room, Staff, Off",
270,2,True,"Room, Staff, Off",
270,3,True,"Room, Staff, Off",
271,1,False,Location,'Price' is a required property
271,2,False,Location,'Price' is a required property
271,3,False,Location,'Price' is a required property
272,1,True,"Staff, Location, Food, Off",
272,2,True,"Staff, Location, Food, Off",
272,3,True,"Staff, Location, Food, Off",
273,1,True,"Staff, Location, Off",
273,2,True,"Staff, Location, Off",
273,3,True,"Staff, Location, Off",
274,1,True,"Staff, Check-in",
274,2,True,"Staff, Check-in",
274,3,True,"Staff, Check-in",
275,1,True,"Room, Staff",
275,2,True,"Room, Staff",
275,3,True,"Room, Staff",
276,1,True,"Staff, Location, Check-in",
276,2,True,"Staff, Location, Check-in",
276,3,True,"Staff, Location, Check-in",
277,1,True,Staff,
277,2,True,Staff,
277,3,True,Staff,
278,1,True,"Staff, Location, Food",
278,2,True,"Staff, Location, Food",
278,3,True,"Staff, Location, Food",
279,1,True,"Room, Location, Food",
279,2,True,"Room, Location, Food",
279,3,True,"Room, Location, Food",
280,1,True,"Room, Staff, Location, Off",
280,2,True,"Room, Staff, Location, Off",
280,3,True,"Room, Staff, Location, Off",
281,1,True,"Staff, Location, Off",
281,2,True,"Staff, Location, Off",
281,3,True,"Staff, Location, Off",
282,1,True,"Staff, Location, Food",
282,2,True,"Staff, Location, Food",
282,3,True,"Staff, Location, Food",
283,1,False,"Room, Staff, Off",'Price' is a required property
283,2,False,"Room, Staff, Off",'Price' is a required property
283,3,False,"Room, Staff, Off",'Price' is a required property
284,1,True,"Room, Staff, Location",
284,2,True,"Room, Staff, Location",
284,3,True,"Room, Staff, Location",
285,1,True,Room,
285,2,True,Room,
285,3,True,Room,
286,1,True,Location,
286,2,True,Location,
286,3,True,Location,
287,1,True,"Room, Price",
287,2,True,"Room, Price",
287,3,True,"Room, Price",
288,1,True,"Staff, Location, Food",
288,2,True,"Staff, Location, Food",
288,3,True,"Staff, Location, Food",
289,1,True,"Room, Location",
289,2,True,"Room, Location",
289,3,True,"Room, Location",
290,1,True,"Room, Staff, Location, Food, Price",
290,2,True,"Room, Staff, Location, Food, Price",
290,3,True,"Room, Staff, Location, Food, Price",
291,1,True,"Staff, Location",
291,2,True,"Staff, Location",
291,3,True,"Staff, Location",
292,1,True,Location,
292,2,True,Location,
292,3,True,Location,
293,1,True,Staff,
293,2,True,Staff,
293,3,True,Staff,
294,1,True,"Staff, Off",
294,2,True,"Staff, Off",
294,3,True,"Staff, Off",
295,1,True,"Room, Staff, Location, Food",
295,2,True,"Room, Staff, Location, Food",
295,3,True,"Room, Staff, Location, Food",
296,1,True,Off,
296,2,True,Off,
296,3,True,Off,
297,1,True,"Staff, Off",
297,2,True,"Staff, Off",
297,3,True,"Staff, Off",
298,1,True,"Room, Staff, Location",
298,2,True,"Room, Staff, Location",
298,3,True,"Room, Staff, Location",
299,1,True,"Room, Staff, Location",
299,2,True,"Room, Staff, Location",
299,3,True,"Room, Staff, Location",
300,1,False,"Room, Staff, Location, Food",'Price' is a required property
300,2,False,"Room, Staff, Location, Food",'Price' is a required property
300,3,False,"Room, Staff, Location, Food",'Price' is a required property
301,1,False,"Staff, Off",'Price' is a required property
301,2,False,"Staff, Off",'Price' is a required property
301,3,False,"Staff, Off",'Price' is a required property
302,1,True,"Location, Off",
302,2,True,"Location, Off",
302,3,True,"Location, Off",
303,1,True,"Room, Staff, Off",
303,2,True,"Room, Staff, Off",
303,3,True,"Room, Staff, Off",
304,1,True,"Room, Staff, Location",
304,2,True,"Room, Staff, Location",
304,3,True,"Room, Staff, Location",
305,1,True,"Staff, Off",
305,2,True,"Staff, Off",
305,3,True,"Staff, Off",
306,1,True,"Staff, Off",
306,2,True,"Staff, Off",
306,3,True,"Staff, Off",
307,1,True,"Room, Location, Price, Off, Taxi-issue",
307,2,True,"Room, Location, Price, Off, Taxi-issue",
307,3,True,"Room, Location, Price, Off, Taxi-issue",
308,1,True,"Staff, Off",
308,2,True,"Staff, Off",
308,3,True,"Staff, Off",
309,1,True,"Staff, Off",
309,2,True,"Staff, Off",
309,3,True,"Staff, Off",
310,1,True,"Staff, Location, Food, Check-in, Check-out",
310,2,True,"Staff, Location, Food, Check-in, Check-out",
310,3,True,"Staff, Location, Food, Check-in, Check-out",
311,1,False,"Staff, Off",'Price' is a required property
311,2,False,"Staff, Off",'Price' is a required property
311,3,False,"Staff, Off",'Price' is a required property
312,1,False,"Room, Staff, Location, Food",'Price' is a required property
312,2,False,"Room, Staff, Location, Food",'Price' is a required property
312,3,False,"Room, Staff, Location, Food",'Price' is a required property
313,1,True,"Staff, Location, Price",
313,2,True,"Staff, Location, Price",
313,3,True,"Staff, Location, Price",
314,1,True,"Staff, Location, Check-in, Check-out, Off",
314,2,True,"Staff, Location, Check-in, Check-out, Off",
314,3,True,"Staff, Location, Check-in, Check-out, Off",
315,1,True,"Staff, Off",
315,2,True,"Staff, Off",
315,3,True,"Staff, Off",
316,1,True,"Room, Staff, Location, Off",
316,2,True,"Room, Staff, Location, Off",
316,3,True,"Room, Staff, Location, Off",
317,1,True,"Food, Off",
317,2,True,"Food, Off",
317,3,True,"Food, Off",
318,1,True,"Room, Staff, Location",
318,2,True,"Room, Staff, Location",
318,3,True,"Room, Staff, Location",
319,1,True,"Room, Staff, Check-in",
319,2,True,"Room, Staff, Check-in",
319,3,True,"Room, Staff, Check-in",
320,1,False,"Room, Location, Off",'Price' is a required property
320,2,False,"Room, Location, Off",'Price' is a required property
320,3,False,"Room, Location, Off",'Price' is a required property
321,1,True,"Staff, Off",
321,2,True,"Staff, Off",
321,3,True,"Staff, Off",
322,1,True,"Room, Location, Check-in",
322,2,True,"Room, Location, Check-in",
322,3,True,"Room, Location, Check-in",
323,1,True,"Room, Staff, Location, Price, Off",
323,2,True,"Room, Staff, Location, Price, Off",
323,3,True,"Room, Staff, Location, Price, Off",
324,1,True,"Room, Staff, Location",
324,2,True,"Room, Staff, Location",
324,3,True,"Room, Staff, Location",
325,1,True,"Room, Staff, Location, Off",
325,2,True,"Room, Staff, Location, Off",
325,3,True,"Room, Staff, Location, Off",
326,1,True,Room,
326,2,True,Room,
326,3,True,Room,
327,1,False,"Staff, Location, Off",'Price' is a required property
327,2,False,"Staff, Location, Off",'Price' is a required property
327,3,False,"Staff, Location, Off",'Price' is a required property
328,1,True,"Room, Location",
328,2,True,"Room, Location",
328,3,True,"Room, Location",
329,1,True,"Location, Off",
329,2,True,"Location, Off",
329,3,True,"Location, Off",
330,1,True,"Staff, Food, Off",
330,2,True,"Staff, Food, Off",
330,3,True,"Staff, Food, Off",
331,1,True,"Staff, Off",
331,2,True,"Staff, Off",
331,3,True,"Staff, Off",
332,1,True,"Room, Staff, Price, Taxi-issue",
332,2,True,"Room, Staff, Price, Taxi-issue",
332,3,True,"Room, Staff, Price, Taxi-issue",
333,1,True,Food,
333,2,True,Food,
333,3,True,Food,
334,1,True,"Staff, Location, Price, Off",
334,2,True,"Staff, Location, Price, Off",
334,3,True,"Staff, Location, Price, Off",
335,1,True,"Staff, Off",
335,2,True,"Staff, Off",
335,3,True,"Staff, Off",
336,1,True,"Room, Staff, Food",
336,2,True,"Room, Staff, Food",
336,3,True,"Room, Staff, Food",
337,1,True,"Staff, Off",
337,2,True,"Staff, Off",
337,3,True,"Staff, Off",
338,1,True,"Room, Staff, Location, Price, Facility, Off",
338,2,True,"Room, Staff, Location, Price, Facility, Off",
338,3,True,"Room, Staff, Location, Price, Facility, Off",
339,1,True,"Room, Staff, Food, Off",
339,2,True,"Room, Staff, Food, Off",
339,3,True,"Room, Staff, Food, Off",
340,1,True,"Room, Location, Price",
340,2,True,"Room, Location, Price",
340,3,True,"Room, Location, Price",
341,1,True,"Staff, Location, Off",
341,2,True,"Staff, Location, Off",
341,3,True,"Staff, Location, Off",
342,1,False,"Staff, Off",'Price' is a required property
342,2,False,"Staff, Off",'Price' is a required property
342,3,False,"Staff, Off",'Price' is a required property
343,1,True,Staff,
343,2,True,Staff,
343,3,True,Staff,
344,1,True,"Room, Staff, Location, Off",
344,2,True,"Room, Staff, Location, Off",
344,3,True,"Room, Staff, Location, Off",
345,1,True,"Staff, Off",
345,2,True,"Staff, Off",
345,3,True,"Staff, Off",
346,1,True,"Staff, Off, Taxi-issue",
346,2,True,"Staff, Off, Taxi-issue",
346,3,True,"Staff, Off, Taxi-issue",
347,1,True,"Room, Staff, Location, Check-in",
347,2,True,"Room, Staff, Location, Check-in",
347,3,True,"Room, Staff, Location, Check-in",
348,1,True,"Staff, Location, Food",
348,2,True,"Staff, Location, Food",
348,3,True,"Staff, Location, Food",
349,1,True,"Room, Staff",
349,2,True,"Room, Staff",
349,3,True,"Room, Staff",
350,1,True,"Room, Staff, Location",
350,2,True,"Room, Staff, Location",
350,3,True,"Room, Staff, Location",
351,1,False,"Room, Location",'Price' is a required property
351,2,False,"Room, Location",'Price' is a required property
351,3,False,"Room, Location",'Price' is a required property
352,1,True,"Room, Off",
352,2,True,"Room, Off",
352,3,True,"Room, Off",
353,1,False,"Room, Staff, Location, Food",'Price' is a required property
353,2,False,"Room, Staff, Location, Food",'Price' is a required property
353,3,False,"Room, Staff, Location, Food",'Price' is a required property
354,1,True,"Staff, Off",
354,2,True,"Staff, Off",
354,3,True,"Staff, Off",
355,1,True,"Location, Food, Check-in, Check-out",
355,2,True,"Location, Food, Check-in, Check-out",
355,3,True,"Location, Food, Check-in, Check-out",
356,1,False,"Staff, Off",'Price' is a required property
356,2,False,"Staff, Off",'Price' is a required property
356,3,False,"Staff, Off",'Price' is a required property
357,1,True,"Staff, Off",
357,2,True,"Staff, Off",
357,3,True,"Staff, Off",
358,1,True,Location,
358,2,True,Location,
358,3,True,Location,
359,1,True,"Location, Off",
359,2,True,"Location, Off",
359,3,True,"Location, Off",
360,1,True,Off,
360,2,True,Off,
360,3,True,Off,
361,1,True,Location,
361,2,True,Location,
361,3,True,Location,
362,1,True,"Room, Staff, Food",
362,2,True,"Room, Staff, Food",
362,3,True,"Room, Staff, Food",
363,1,True,"Staff, Off",
363,2,True,"Staff, Off",
363,3,True,"Staff, Off",
364,1,False,"Staff, Location, Off",'Price' is a required property
364,2,False,"Staff, Location, Off",'Price' is a required property
364,3,False,"Staff, Location, Off",'Price' is a required property
365,1,True,"Room, Location, Check-in, Check-out, Off",
365,2,True,"Room, Location, Check-in, Check-out, Off",
365,3,True,"Room, Location, Check-in, Check-out, Off",
366,1,True,"Staff, Location, Food, Price, Off",
366,2,True,"Staff, Location, Food, Price, Off",
366,3,True,"Staff, Location, Food, Price, Off",
367,1,True,"Room, Staff, Off",
367,2,True,"Room, Staff, Off",
367,3,True,"Room, Staff, Off",
368,1,True,"Location, Off",
368,2,True,"Location, Off",
368,3,True,"Location, Off",
369,1,True,"Staff, Location, Food",
369,2,True,"Staff, Location, Food",
369,3,True,"Staff, Location, Food",
370,1,True,"Room, Location, Off",
370,2,True,"Room, Location, Off",
370,3,True,"Room, Location, Off",
371,1,True,"Staff, Off",
371,2,True,"Staff, Off",
371,3,True,"Staff, Off",
372,1,True,"Room, Location",
372,2,True,"Room, Location",
372,3,True,"Room, Location",
373,1,True,"Staff, Location, Food, Off",
373,2,True,"Staff, Location, Food, Off",
373,3,True,"Staff, Location, Food, Off",
374,1,False,"Room, Location",'Price' is a required property
374,2,False,"Room, Location",'Price' is a required property
374,3,False,"Room, Location",'Price' is a required property
375,1,False,"Room, Staff, Location, Food, Off",'Price' is a required property
375,2,False,"Room, Staff, Location, Food, Off",'Price' is a required property
375,3,False,"Room, Staff, Location, Food, Off",'Price' is a required property
376,1,True,"Room, Location, Food",
376,2,True,"Room, Location, Food",
376,3,True,"Room, Location, Food",
377,1,True,"Room, Staff, Location, Food",
377,2,True,"Room, Staff, Location, Food",
377,3,True,"Room, Staff, Location, Food",
378,1,True,"Room, Staff, Food",
378,2,True,"Room, Staff, Food",
378,3,True,"Room, Staff, Food",
379,1,True,"Room, Staff, Off, Taxi-issue",
379,2,True,"Room, Staff, Off, Taxi-issue",
379,3,True,"Room, Staff, Off, Taxi-issue",
380,1,True,"Room, Staff, Location, Food",
380,2,True,"Room, Staff, Location, Food",
380,3,True,"Room, Staff, Location, Food",
381,1,False,"Staff, Location, Off",'Price' is a required property
381,2,False,"Staff, Location, Off",'Price' is a required property
381,3,False,"Staff, Location, Off",'Price' is a required property
382,1,True,"Room, Staff, Location",
382,2,True,"Room, Staff, Location",
382,3,True,"Room, Staff, Location",
383,1,True,"Staff, Food, Facility",
383,2,True,"Staff, Food, Facility",
383,3,True,"Staff, Food, Facility",
384,1,True,"Room, Staff, Off",
384,2,True,"Room, Staff, Off",
384,3,True,"Room, Staff, Off",
385,1,True,"Staff, Off",
385,2,True,"Staff, Off",
385,3,True,"Staff, Off",
386,1,True,"Room, Staff",
386,2,True,"Room, Staff",
386,3,True,"Room, Staff",
387,1,True,"Room, Staff, Off",
387,2,True,"Room, Staff, Off",
387,3,True,"Room, Staff, Off",
388,1,True,"Staff, Location, Off",
388,2,True,"Staff, Location, Off",
388,3,True,"Staff, Location, Off",
389,1,True,"Staff, Location, Off",
389,2,True,"Staff, Location, Off",
389,3,True,"Staff, Location, Off",
390,1,True,"Staff, Off",
390,2,True,"Staff, Off",
390,3,True,"Staff, Off",
391,1,False,"Room, Location",'Price' is a required property
391,2,False,"Room, Location",'Price' is a required property
391,3,False,"Room, Location",'Price' is a required property
392,1,True,"Room, Staff, Location, Off",
392,2,True,"Room, Staff, Location, Off",
392,3,True,"Room, Staff, Location, Off",
393,1,True,"Room, Staff, Food, Price",
393,2,True,"Room, Staff, Food, Price",
393,3,True,"Room, Staff, Food, Price",
394,1,True,"Room, Staff, Location, Check-in",
394,2,True,"Room, Staff, Location, Check-in",
394,3,True,"Room, Staff, Location, Check-in",
395,1,True,"Location, Off",
395,2,True,"Location, Off",
395,3,True,"Location, Off",
396,1,True,"Room, Staff, Price",
396,2,True,"Room, Staff, Price",
396,3,True,"Room, Staff, Price",
397,1,True,Off,
397,2,True,Off,
397,3,True,Off,
398,1,True,"Room, Location, Off",
398,2,True,"Room, Location, Off",
398,3,True,"Room, Location, Off",
399,1,False,"Room, Staff, Check-in, Check-out, Off",'Price' is a required property
399,2,False,"Room, Staff, Check-in, Check-out, Off",'Price' is a required property
399,3,False,"Room, Staff, Check-in, Check-out, Off",'Price' is a required property
400,1,False,"Staff, Location, Off",'Price' is a required property
400,2,False,"Staff, Location, Off",'Price' is a required property
400,3,False,"Staff, Location, Off",'Price' is a required property
401,1,True,"Room, Staff",
401,2,True,"Room, Staff",
401,3,True,"Room, Staff",
402,1,True,"Room, Staff, Location",
402,2,True,"Room, Staff, Location",
402,3,True,"Room, Staff, Location",
403,1,False,"Staff, Food, Off",'Price' is a required property
403,2,False,"Staff, Food, Off",'Price' is a required property
403,3,False,"Staff, Food, Off",'Price' is a required property
404,1,True,"Room, Off",
404,2,True,"Room, Off",
404,3,True,"Room, Off",
405,1,False,"Room, Staff, Off",'Price' is a required property
405,2,False,"Room, Staff, Off",'Price' is a required property
405,3,False,"Room, Staff, Off",'Price' is a required property
406,1,True,"Room, Staff, Location",
406,2,True,"Room, Staff, Location",
406,3,True,"Room, Staff, Location",
407,1,True,"Room, Location, Food, Off",
407,2,True,"Room, Location, Food, Off",
407,3,True,"Room, Location, Food, Off",
408,1,True,"Staff, Off",
408,2,True,"Staff, Off",
408,3,True,"Staff, Off",
409,1,True,"Room, Staff, Food",
409,2,True,"Room, Staff, Food",
409,3,True,"Room, Staff, Food",
410,1,True,"Room, Staff, Location",
410,2,True,"Room, Staff, Location",
410,3,True,"Room, Staff, Location",
411,1,True,"Location, Off",
411,2,True,"Location, Off",
411,3,True,"Location, Off",
412,1,True,Room,
412,2,True,Room,
412,3,True,Room,
413,1,True,"Staff, Off",
413,2,True,"Staff, Off",
413,3,True,"Staff, Off",
414,1,True,"Room, Staff, Price",
414,2,True,"Room, Staff, Price",
414,3,True,"Room, Staff, Price",
415,1,True,"Room, Staff, Location, Food",
415,2,True,"Room, Staff, Location, Food",
415,3,True,"Room, Staff, Location, Food",
416,1,False,"Staff, Off",'Price' is a required property
416,2,False,"Staff, Off",'Price' is a required property
416,3,False,"Staff, Off",'Price' is a required property
417,1,True,"Room, Staff, Location",
417,2,True,"Room, Staff, Location",
417,3,True,"Room, Staff, Location",
418,1,True,"Staff, Food",
418,2,True,"Staff, Food",
418,3,True,"Staff, Food",
419,1,True,"Room, Staff, Location, Off",
419,2,True,"Room, Staff, Location, Off",
419,3,True,"Room, Staff, Location, Off",
420,1,True,"Location, Off",
420,2,True,"Location, Off",
420,3,True,"Location, Off",
421,1,False,"Staff, Location",'Price' is a required property
421,2,False,"Staff, Location",'Price' is a required property
421,3,False,"Staff, Location",'Price' is a required property
422,1,True,"Room, Staff, Location, Off",
422,2,True,"Room, Staff, Location, Off",
422,3,True,"Room, Staff, Location, Off",
423,1,True,"Room, Staff, Location, Price, Off",
423,2,True,"Room, Staff, Location, Price, Off",
423,3,True,"Room, Staff, Location, Price, Off",
424,1,True,"Room, Staff, Location, Food",
424,2,True,"Room, Staff, Location, Food",
424,3,True,"Room, Staff, Location, Food",
425,1,True,"Room, Location, Food, Booking-issue",
425,2,True,"Room, Location, Food, Booking-issue",
425,3,True,"Room, Location, Food, Booking-issue",
426,1,True,"Room, Off",
426,2,True,"Room, Off",
426,3,True,"Room, Off",
427,1,True,"Room, Staff, Off",
427,2,True,"Room, Staff, Off",
427,3,True,"Room, Staff, Off",
428,1,True,Staff,
428,2,True,Staff,
428,3,True,Staff,
429,1,False,"Room, Location",'Price' is a required property
429,2,False,"Room, Location",'Price' is a required property
429,3,False,"Room, Location",'Price' is a required property
430,1,True,"Staff, Off",
430,2,True,"Staff, Off",
430,3,True,"Staff, Off",
431,1,True,"Room, Location, Off",
431,2,True,"Room, Location, Off",
431,3,True,"Room, Location, Off",
432,1,False,"Location, Off",'Price' is a required property
432,2,False,"Location, Off",'Price' is a required property
432,3,False,"Location, Off",'Price' is a required property
433,1,True,"Room, Staff",
433,2,True,"Room, Staff",
433,3,True,"Room, Staff",
434,1,False,"Location, Off",'Price' is a required property
434,2,False,"Location, Off",'Price' is a required property
434,3,False,"Location, Off",'Price' is a required property
435,1,False,"Location, Off",'Price' is a required property
435,2,False,"Location, Off",'Price' is a required property
435,3,False,"Location, Off",'Price' is a required property
436,1,True,"Room, Location, Off",
436,2,True,"Room, Location, Off",
436,3,True,"Room, Location, Off",
437,1,True,"Room, Food, Price, Off",
437,2,True,"Room, Food, Price, Off",
437,3,True,"Room, Food, Price, Off",
438,1,True,"Room, Location, Off",
438,2,True,"Room, Location, Off",
438,3,True,"Room, Location, Off",
439,1,True,"Room, Location, Food",
439,2,True,"Room, Location, Food",
439,3,True,"Room, Location, Food",
440,1,True,"Room, Staff",
440,2,True,"Room, Staff",
440,3,True,"Room, Staff",
441,1,True,"Room, Location, Food",
441,2,True,"Room, Location, Food",
441,3,True,"Room, Location, Food",
442,1,True,"Room, Location, Food",
442,2,True,"Room, Location, Food",
442,3,True,"Room, Location, Food",
443,1,True,"Room, Staff, Off",
443,2,True,"Room, Staff, Off",
443,3,True,"Room, Staff, Off",
444,1,True,"Room, Staff, Off",
444,2,True,"Room, Staff, Off",
444,3,True,"Room, Staff, Off",
445,1,True,"Room, Location, Food",
445,2,True,"Room, Location, Food",
445,3,True,"Room, Location, Food",
446,1,False,"Location, Off",'Price' is a required property
446,2,False,"Location, Off",'Price' is a required property
446,3,False,"Location, Off",'Price' is a required property
447,1,True,Staff,
447,2,True,Staff,
447,3,True,Staff,
448,1,True,"Room, Staff, Location",
448,2,True,"Room, Staff, Location",
448,3,True,"Room, Staff, Location",
449,1,True,"Staff, Location, Off, Booking-issue, Taxi-issue",
449,2,True,"Staff, Location, Off, Booking-issue, Taxi-issue",
449,3,True,"Staff, Location, Off, Booking-issue, Taxi-issue",
450,1,True,"Room, Staff",
450,2,True,"Room, Staff",
450,3,True,"Room, Staff",
451,1,True,"Room, Location, Facility",
451,2,True,"Room, Location, Facility",
451,3,True,"Room, Location, Facility",
452,1,True,"Room, Staff, Location, Check-in, Check-out, Off",
452,2,True,"Room, Staff, Location, Check-in, Check-out, Off",
452,3,True,"Room, Staff, Location, Check-in, Check-out, Off",
453,1,True,"Room, Location, Check-in, Off",
453,2,True,"Room, Location, Check-in, Off",
453,3,True,"Room, Location, Check-in, Off",
454,1,True,"Location, Off",
454,2,True,"Location, Off",
454,3,True,"Location, Off",
455,1,True,"Room, Location, Off",
455,2,True,"Room, Location, Off",
455,3,True,"Room, Location, Off",
456,1,True,"Room, Staff, Location, Food, Booking-issue, Taxi-issue",
456,2,True,"Room, Staff, Location, Food, Booking-issue, Taxi-issue",
456,3,True,"Room, Staff, Location, Food, Booking-issue, Taxi-issue",
457,1,True,"Room, Location, Off",
457,2,True,"Room, Location, Off",
457,3,True,"Room, Location, Off",
458,1,True,"Location, Food, Off",
458,2,True,"Location, Food, Off",
458,3,True,"Location, Food, Off",
459,1,True,Room,
459,2,True,Room,
459,3,True,Room,
460,1,True,"Room, Staff, Location, Price",
460,2,True,"Room, Staff, Location, Price",
460,3,True,"Room, Staff, Location, Price",
461,1,True,"Staff, Location, Off",
461,2,True,"Staff, Location, Off",
461,3,True,"Staff, Location, Off",
462,1,False,"Location, Off",'Price' is a required property
462,2,False,"Location, Off",'Price' is a required property
462,3,False,"Location, Off",'Price' is a required property
463,1,True,"Staff, Off",
463,2,True,"Staff, Off",
463,3,True,"Staff, Off",
464,1,True,Room,
464,2,True,Room,
464,3,True,Room,
465,1,True,"Room, Location, Food, Off",
465,2,True,"Room, Location, Food, Off",
465,3,True,"Room, Location, Food, Off",
466,1,True,"Location, Off",
466,2,True,"Location, Off",
466,3,True,"Location, Off",
467,1,True,"Staff, Food, Off",
467,2,True,"Staff, Food, Off",
467,3,True,"Staff, Food, Off",
468,1,False,"Room, Staff",'Price' is a required property
468,2,False,"Room, Staff",'Price' is a required property
468,3,False,"Room, Staff",'Price' is a required property
469,1,True,"Room, Staff",
469,2,True,"Room, Staff",
469,3,True,"Room, Staff",
470,1,True,"Room, Staff, Off",
470,2,True,"Room, Staff, Off",
470,3,True,"Room, Staff, Off",
471,1,True,"Room, Staff, Price",
471,2,True,"Room, Staff, Price",
471,3,True,"Room, Staff, Price",
472,1,True,"Staff, Food, Off",
472,2,True,"Staff, Food, Off",
472,3,True,"Staff, Food, Off",
473,1,True,"Room, Staff, Off",
473,2,True,"Room, Staff, Off",
473,3,True,"Room, Staff, Off",
474,1,True,"Location, Food, Price",
474,2,True,"Location, Food, Price",
474,3,True,"Location, Food, Price",
475,1,True,Room,
475,2,True,Room,
475,3,True,Room,
476,1,True,"Room, Staff, Location, Off",
476,2,True,"Room, Staff, Location, Off",
476,3,True,"Room, Staff, Location, Off",
477,1,True,"Staff, Food, Off",
477,2,True,"Staff, Food, Off",
477,3,True,"Staff, Food, Off",
478,1,True,"Room, Staff, Location",
478,2,True,"Room, Staff, Location",
478,3,True,"Room, Staff, Location",
479,1,False,"Room, Staff, Location, Food",'Price' is a required property
479,2,False,"Room, Staff, Location, Food",'Price' is a required property
479,3,False,"Room, Staff, Location, Food",'Price' is a required property
480,1,True,"Staff, Off",
480,2,True,"Staff, Off",
480,3,True,"Staff, Off",
481,1,True,"Staff, Off",
481,2,True,"Staff, Off",
481,3,True,"Staff, Off",
482,1,False,"Room, Staff",'Price' is a required property
482,2,False,"Room, Staff",'Price' is a required property
482,3,False,"Room, Staff",'Price' is a required property
483,1,False,"Staff, Location",'Price' is a required property
483,2,False,"Staff, Location",'Price' is a required property
483,3,False,"Staff, Location",'Price' is a required property
484,1,True,"Room, Staff, Location, Food",
484,2,True,"Room, Staff, Location, Food",
484,3,True,"Room, Staff, Location, Food",
485,1,True,"Staff, Off",
485,2,True,"Staff, Off",
485,3,True,"Staff, Off",
486,1,True,Room,
486,2,True,Room,
486,3,True,Room,
487,1,True,Off,
487,2,True,Off,
487,3,True,Off,
488,1,True,"Staff, Off",
488,2,True,"Staff, Off",
488,3,True,"Staff, Off",
489,1,True,"Room, Staff, Location",
489,2,True,"Room, Staff, Location",
489,3,True,"Room, Staff, Location",
490,1,False,"Location, Food, Off",'Price' is a required property
490,2,False,"Location, Food, Off",'Price' is a required property
490,3,False,"Location, Food, Off",'Price' is a required property
491,1,True,"Room, Staff, Location",
491,2,True,"Room, Staff, Location",
491,3,True,"Room, Staff, Location",
492,1,True,"Room, Location",
492,2,True,"Room, Location",
492,3,True,"Room, Location",
493,1,True,"Staff, Off",
493,2,True,"Staff, Off",
493,3,True,"Staff, Off",
494,1,True,"Staff, Location, Off",
494,2,True,"Staff, Location, Off",
494,3,True,"Staff, Location, Off",
495,1,False,"Location, Off",'Price' is a required property
495,2,False,"Location, Off",'Price' is a required property
495,3,False,"Location, Off",'Price' is a required property
496,1,True,"Staff, Location, Food",
496,2,True,"Staff, Location, Food",
496,3,True,"Staff, Location, Food",
497,1,False,"Room, Staff, Location, Food, Off",'Price' is a required property
497,2,False,"Room, Staff, Location, Food, Off",'Price' is a required property
497,3,False,"Room, Staff, Location, Food, Off",'Price' is a required property
498,1,True,"Staff, Location, Off",
498,2,True,"Staff, Location, Off",
498,3,True,"Staff, Location, Off",
499,1,True,"Room, Staff, Location",
499,2,True,"Room, Staff, Location",
499,3,True,"Room, Staff, Location",
500,1,False,"Location, Off",'Price' is a required property
500,2,False,"Location, Off",'Price' is a required property
500,3,False,"Location, Off",'Price' is a required property
501,1,True,"Room, Location, Food",
501,2,True,"Room, Location, Food",
501,3,True,"Room, Location, Food",
502,1,True,"Staff, Off",
502,2,True,"Staff, Off",
502,3,True,"Staff, Off",
503,1,False,"Room, Staff, Off",'Price' is a required property
503,2,False,"Room, Staff, Off",'Price' is a required property
503,3,False,"Room, Staff, Off",'Price' is a required property
504,1,True,"Staff, Off",
504,2,True,"Staff, Off",
504,3,True,"Staff, Off",
505,1,True,"Room, Staff, Location, Food, Price",
505,2,True,"Room, Staff, Location, Food, Price",
505,3,True,"Room, Staff, Location, Food, Price",
506,1,True,"Room, Location, Facility, Off",
506,2,True,"Room, Location, Facility, Off",
506,3,True,"Room, Location, Facility, Off",
507,1,True,"Room, Staff",
507,2,True,"Room, Staff",
507,3,True,"Room, Staff",
